Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Apple Airpods Headphones,1,150.0,2022-09-02,"238 Hickory St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),3,2.99,2022-09-05,"590 Lakeview St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2022-09-10,"434 Church St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2022-09-10,"62 Center St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2022-09-05,"908 Park St, San Francisco, CA 94016",Pilas
Flatscreen TV,1,300.0,2022-09-11,"672 7th St, New York City, NY 10001",Televisores
USB-C Charging Cable,1,11.95,2022-09-12,"949 Church St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2022-09-08,"826 Forest St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2022-09-11,"498 Johnson St, Austin, TX 73301",Pilas
Flatscreen TV,1,300.0,2022-09-06,"806 Ridge St, Boston, MA 02215",Televisores
27in 4K Gaming Monitor,1,389.99,2022-09-08,"765 Lakeview St, Austin, TX 73301",Monitores
AA Batteries (4-pack),1,3.84,2022-09-12,"444 West St, Boston, MA 02215",Pilas
Bose SoundSport Headphones,1,99.99,2022-09-08,"848 5th St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),1,3.84,2022-09-10,"35 Spruce St, Boston, MA 02215",Pilas
Bose SoundSport Headphones,1,99.99,2022-09-03,"663 Elm St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2022-09-05,"731 10th St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),2,3.84,2022-09-08,"352 1st St, Portland, OR 97035",Pilas
AA Batteries (4-pack),1,3.84,2022-09-06,"270 Cherry St, Dallas, TX 75001",Pilas
Apple Airpods Headphones,1,150.0,2022-09-01,"742 Forest St, Austin, TX 73301",Auriculares
Bose SoundSport Headphones,1,99.99,2022-09-06,"729 Washington St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2022-09-10,"61 Park St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2022-09-10,"625 Forest St, Dallas, TX 75001",Auriculares
27in FHD Monitor,1,149.99,2022-09-10,"546 9th St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2022-09-10,"501 Maple St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150.0,2022-09-03,"645 North St, Dallas, TX 75001",Auriculares
AAA Batteries (4-pack),1,2.99,2022-09-08,"195 Wilson St, Boston, MA 02215",Pilas
iPhone,1,700.0,2022-09-02,"598 13th St, Los Angeles, CA 90001",Teléfonos
Lightning Charging Cable,1,14.95,2022-09-02,"377 South St, San Francisco, CA 94016",Cargadores
20in Monitor,2,109.99,2022-09-02,"212 Hill St, San Francisco, CA 94016",Monitores
Wired Headphones,1,11.99,2022-09-03,"326 Johnson St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2022-09-02,"389 Highland St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2022-09-05,"43 Jackson St, Dallas, TX 75001",Cargadores
AA Batteries (4-pack),4,3.84,2022-09-06,"124 Forest St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2022-09-04,"445 10th St, New York City, NY 10001",Cargadores
USB-C Charging Cable,1,11.95,2022-09-08,"962 Highland St, Seattle, WA 98101",Cargadores
AA Batteries (4-pack),1,3.84,2022-09-05,"782 12th St, New York City, NY 10001",Pilas
Lightning Charging Cable,1,14.95,2022-09-04,"318 10th St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2022-09-06,"970 2nd St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2022-09-09,"378 Adams St, Portland, ME 04101",Monitores
Lightning Charging Cable,1,14.95,2022-09-05,"462 Madison St, Dallas, TX 75001",Cargadores
27in 4K Gaming Monitor,1,389.99,2022-09-06,"184 Johnson St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2022-09-03,"861 Hickory St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2022-09-05,"323 11th St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2022-09-11,"9 Center St, Atlanta, GA 30301",Cargadores
Wired Headphones,1,11.99,2022-09-05,"115 Lake St, Atlanta, GA 30301",Auriculares
Flatscreen TV,1,300.0,2022-09-10,"276 Chestnut St, San Francisco, CA 94016",Televisores
Lightning Charging Cable,1,14.95,2022-09-02,"304 Maple St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2022-09-09,"899 South St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150.0,2022-09-09,"580 Wilson St, Dallas, TX 75001",Auriculares
20in Monitor,1,109.99,2022-09-11,"307 Jefferson St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2022-09-06,"821 Lakeview St, New York City, NY 10001",Pilas
AA Batteries (4-pack),3,3.84,2022-09-10,"490 Maple St, Portland, OR 97035",Pilas
Wired Headphones,1,11.99,2022-09-08,"56 5th St, New York City, NY 10001",Auriculares
Google Phone,1,600.0,2022-09-12,"543 Ridge St, New York City, NY 10001",Teléfonos
27in 4K Gaming Monitor,1,389.99,2022-09-10,"192 13th St, New York City, NY 10001",Monitores
Wired Headphones,1,11.99,2022-09-01,"235 Cherry St, Portland, OR 97035",Auriculares
Flatscreen TV,1,300.0,2022-09-03,"68 11th St, Dallas, TX 75001",Televisores
Bose SoundSport Headphones,1,99.99,2022-09-09,"360 River St, Seattle, WA 98101",Auriculares
Wired Headphones,1,11.99,2022-09-12,"363 6th St, Atlanta, GA 30301",Auriculares
34in Ultrawide Monitor,1,379.99,2022-09-03,"833 Jefferson St, Boston, MA 02215",Monitores
27in FHD Monitor,1,149.99,2022-09-07,"173 South St, San Francisco, CA 94016",Monitores
Apple Airpods Headphones,1,150.0,2022-09-04,"166 Park St, Portland, OR 97035",Auriculares
Wired Headphones,1,11.99,2022-09-10,"363 2nd St, Boston, MA 02215",Auriculares
Bose SoundSport Headphones,1,99.99,2022-09-11,"436 Main St, Portland, OR 97035",Auriculares
Wired Headphones,1,11.99,2022-09-07,"478 9th St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2022-09-07,"610 Chestnut St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2022-09-08,"133 Ridge St, Atlanta, GA 30301",Auriculares
Apple Airpods Headphones,1,150,2022-09-08,"589 2nd St, Atlanta, GA 30301",Auriculares
Bose SoundSport Headphones,1,99.99,2022-09-02,"310 Hill St, Los Angeles, CA 90001",Auriculares
27in 4K Gaming Monitor,1,389.99,2022-09-12,"974 5th St, Los Angeles, CA 90001",Monitores
27in FHD Monitor,1,149.99,2022-09-02,"429 Sunset St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),1,3.84,2022-09-12,"663 Dogwood St, Austin, TX 73301",Pilas
Apple Airpods Headphones,1,150,2022-09-02,"954 Pine St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2022-09-07,"405 Ridge St, Portland, ME 04101",Auriculares
AA Batteries (4-pack),2,3.84,2022-09-08,"410 9th St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2022-09-02,"705 West St, Los Angeles, CA 90001",Cargadores
Wired Headphones,1,11.99,2022-09-05,"865 Jefferson St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2022-09-08,"398 Cherry St, Austin, TX 73301",Pilas
AAA Batteries (4-pack),1,2.99,2022-09-04,"87 Adams St, Portland, OR 97035",Pilas
Wired Headphones,1,11.99,2022-09-12,"474 Cedar St, Austin, TX 73301",Auriculares
ThinkPad Laptop,1,999.99,2022-09-05,"847 Highland St, Portland, OR 97035",Portátiles
AA Batteries (4-pack),2,3.84,2022-09-09,"30 Elm St, Atlanta, GA 30301",Pilas
AAA Batteries (4-pack),2,2.99,2022-09-08,"306 6th St, Los Angeles, CA 90001",Pilas
20in Monitor,1,109.99,2022-09-10,"752 Willow St, Los Angeles, CA 90001",Monitores
AA Batteries (4-pack),1,3.84,2022-09-06,"182 Pine St, New York City, NY 10001",Pilas
iPhone,1,700,2022-09-03,"319 12th St, San Francisco, CA 94016",Teléfonos
Apple Airpods Headphones,1,150,2022-09-06,"57 2nd St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),1,3.84,2022-09-01,"426 Ridge St, San Francisco, CA 94016",Pilas
Bose SoundSport Headphones,1,99.99,2022-09-11,"721 11th St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2022-09-09,"608 Willow St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2022-09-03,"665 Wilson St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2022-09-06,"139 Cedar St, Boston, MA 02215",Auriculares
Google Phone,1,600,2022-09-11,"904 Jefferson St, Portland, OR 97035",Teléfonos
Bose SoundSport Headphones,1,99.99,2022-09-09,"168 Jefferson St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2022-09-08,"146 Hill St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2022-09-07,"260 14th St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2022-09-04,"758 Elm St, Los Angeles, CA 90001",Cargadores
27in FHD Monitor,1,149.99,2022-09-02,"927 Park St, San Francisco, CA 94016",Monitores
27in 4K Gaming Monitor,1,389.99,2022-09-06,"615 Meadow St, Portland, OR 97035",Monitores
Bose SoundSport Headphones,1,99.99,2022-09-12,"166 Dogwood St, Los Angeles, CA 90001",Auriculares
AA Batteries (4-pack),1,3.84,2022-09-12,"278 Cherry St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2022-09-04,"470 12th St, San Francisco, CA 94016",Auriculares
34in Ultrawide Monitor,1,379.99,2022-09-07,"867 Jefferson St, New York City, NY 10001",Monitores
ThinkPad Laptop,1,999.99,2022-09-05,"549 Ridge St, Los Angeles, CA 90001",Portátiles
Apple Airpods Headphones,1,150,2022-09-01,"583 West St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2022-09-11,"582 South St, Los Angeles, CA 90001",Cargadores
Google Phone,1,600,2022-09-01,"544 Lakeview St, New York City, NY 10001",Teléfonos
USB-C Charging Cable,1,11.95,2022-09-01,"544 Lakeview St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2022-09-02,"28 Adams St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,2,14.95,2022-09-01,"184 Wilson St, Dallas, TX 75001",Cargadores
AA Batteries (4-pack),1,3.84,2022-09-07,"365 Willow St, Atlanta, GA 30301",Pilas
Bose SoundSport Headphones,1,99.99,2022-09-12,"797 Cherry St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2022-09-11,"799 Jefferson St, Atlanta, GA 30301",Cargadores
Macbook Pro Laptop,1,1700,2022-09-10,"187 1st St, San Francisco, CA 94016",Portátiles
Bose SoundSport Headphones,1,99.99,2022-09-07,"792 Dogwood St, Portland, OR 97035",Auriculares
AAA Batteries (4-pack),1,2.99,2022-09-01,"195 Madison St, Austin, TX 73301",Pilas
Lightning Charging Cable,1,14.95,2022-09-11,"748 14th St, New York City, NY 10001",Cargadores
34in Ultrawide Monitor,1,379.99,2022-09-02,"696 Cedar St, New York City, NY 10001",Monitores
Lightning Charging Cable,2,14.95,2022-09-06,"491 Chestnut St, Dallas, TX 75001",Cargadores
Wired Headphones,1,11.99,2022-09-06,"655 Jackson St, Portland, OR 97035",Auriculares
Apple Airpods Headphones,1,150,2022-09-12,"560 9th St, Atlanta, GA 30301",Auriculares
AAA Batteries (4-pack),3,2.99,2022-09-07,"843 1st St, Seattle, WA 98101",Pilas
Lightning Charging Cable,1,14.95,2022-09-04,"319 Spruce St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2022-09-07,"995 Willow St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2022-09-02,"251 Park St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2022-09-09,"891 River St, Portland, OR 97035",Cargadores
Apple Airpods Headphones,1,150,2022-09-06,"590 14th St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2022-09-02,"671 Lincoln St, San Francisco, CA 94016",Monitores
27in 4K Gaming Monitor,1,389.99,2022-09-04,"312 Chestnut St, Los Angeles, CA 90001",Monitores
Bose SoundSport Headphones,1,99.99,2022-09-11,"374 Highland St, Boston, MA 02215",Auriculares
34in Ultrawide Monitor,1,379.99,2022-09-02,"123 Adams St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2022-09-01,"982 11th St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2022-09-02,"253 Highland St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2022-09-03,"843 Spruce St, Boston, MA 02215",Auriculares
34in Ultrawide Monitor,1,379.99,2022-09-07,"475 Lake St, San Francisco, CA 94016",Monitores
Apple Airpods Headphones,1,150,2022-09-09,"139 Ridge St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2022-09-03,"232 Elm St, Atlanta, GA 30301",Pilas
AA Batteries (4-pack),1,3.84,2022-09-02,"202 Johnson St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2022-09-10,"809 5th St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2022-09-12,"379 12th St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2022-09-01,"808 1st St, Boston, MA 02215",Auriculares
Google Phone,2,600,2022-09-03,"110 Madison St, Boston, MA 02215",Teléfonos
AAA Batteries (4-pack),3,2.99,2022-09-05,"838 Cedar St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150,2022-09-08,"82 Center St, Seattle, WA 98101",Auriculares
34in Ultrawide Monitor,1,379.99,2022-09-12,"372 Forest St, Atlanta, GA 30301",Monitores
Bose SoundSport Headphones,1,99.99,2022-09-06,"314 Center St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2022-09-05,"14 Forest St, San Francisco, CA 94016",Auriculares
iPhone,1,700,2022-09-12,"89 Church St, San Francisco, CA 94016",Teléfonos
Apple Airpods Headphones,1,150,2022-09-08,"431 Cedar St, New York City, NY 10001",Auriculares
Apple Airpods Headphones,1,150,2022-09-05,"951 7th St, Boston, MA 02215",Auriculares
AA Batteries (4-pack),6,3.84,2022-09-03,"864 8th St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),2,2.99,2022-09-01,"978 Meadow St, Boston, MA 02215",Pilas
AA Batteries (4-pack),1,3.84,2022-09-02,"603 Maple St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2022-09-09,"968 Hill St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2022-09-07,"128 Maple St, San Francisco, CA 94016",Pilas
Flatscreen TV,1,300,2022-09-01,"535 Sunset St, San Francisco, CA 94016",Televisores
USB-C Charging Cable,1,11.95,2022-09-06,"236 Cherry St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),7,2.99,2022-09-09,"141 Ridge St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2022-09-10,"215 Jackson St, Seattle, WA 98101",Auriculares
Bose SoundSport Headphones,1,99.99,2022-09-02,"414 Cedar St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2022-09-02,"158 River St, Atlanta, GA 30301",Monitores
Bose SoundSport Headphones,1,99.99,2022-09-07,"563 Cedar St, San Francisco, CA 94016",Auriculares
27in 4K Gaming Monitor,1,389.99,2022-09-11,"37 5th St, Atlanta, GA 30301",Monitores
iPhone,1,700,2022-09-03,"605 Lakeview St, San Francisco, CA 94016",Teléfonos
Lightning Charging Cable,1,14.95,2022-09-03,"605 Lakeview St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2022-09-04,"587 4th St, Atlanta, GA 30301",Auriculares
Apple Airpods Headphones,1,150,2022-09-07,"169 North St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2022-09-04,"5 Sunset St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2022-09-09,"72 Main St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2022-09-09,"322 Walnut St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2022-09-11,"179 Lakeview St, New York City, NY 10001",Pilas
27in FHD Monitor,1,149.99,2022-09-04,"13 Washington St, Los Angeles, CA 90001",Monitores
Vareebadd Phone,1,400,2022-09-05,"603 Willow St, San Francisco, CA 94016",Teléfonos
Wired Headphones,1,11.99,2022-09-05,"479 Church St, San Francisco, CA 94016",Auriculares
iPhone,1,700,2022-09-03,"637 Elm St, Seattle, WA 98101",Teléfonos
Bose SoundSport Headphones,1,99.99,2022-09-03,"422 Spruce St, Portland, OR 97035",Auriculares
iPhone,1,700,2022-09-12,"265 Hickory St, Portland, OR 97035",Teléfonos
AAA Batteries (4-pack),2,2.99,2022-09-07,"312 South St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2022-09-09,"300 8th St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2022-09-04,"888 West St, Portland, OR 97035",Cargadores
Google Phone,1,600,2022-09-11,"634 Spruce St, Los Angeles, CA 90001",Teléfonos
USB-C Charging Cable,1,11.95,2022-09-01,"901 Walnut St, San Francisco, CA 94016",Cargadores
34in Ultrawide Monitor,1,379.99,2022-09-06,"744 Hickory St, New York City, NY 10001",Monitores
USB-C Charging Cable,1,11.95,2022-09-06,"548 Johnson St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),3,2.99,2022-09-01,"98 Ridge St, Atlanta, GA 30301",Pilas
27in 4K Gaming Monitor,1,389.99,2022-09-12,"758 Forest St, San Francisco, CA 94016",Monitores
Bose SoundSport Headphones,1,99.99,2022-09-05,"609 Main St, San Francisco, CA 94016",Auriculares
20in Monitor,1,109.99,2022-09-12,"685 Park St, San Francisco, CA 94016",Monitores
34in Ultrawide Monitor,1,379.99,2022-09-03,"716 Hill St, Los Angeles, CA 90001",Monitores
Bose SoundSport Headphones,1,99.99,2022-09-12,"105 4th St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,2,11.95,2022-09-08,"739 Lincoln St, San Francisco, CA 94016",Cargadores
27in FHD Monitor,1,149.99,2022-09-05,"167 Walnut St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2022-09-02,"875 North St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),1,3.84,2022-09-11,"251 Park St, Los Angeles, CA 90001",Pilas
34in Ultrawide Monitor,1,379.99,2022-09-07,"908 Madison St, San Francisco, CA 94016",Monitores
Google Phone,1,600,2022-09-08,"352 12th St, Atlanta, GA 30301",Teléfonos
27in 4K Gaming Monitor,1,389.99,2022-09-01,"881 Main St, San Francisco, CA 94016",Monitores
Wired Headphones,1,11.99,2022-09-04,"421 River St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),3,2.99,2022-09-03,"953 Elm St, Austin, TX 73301",Pilas
Bose SoundSport Headphones,1,99.99,2022-09-04,"314 Highland St, Portland, OR 97035",Auriculares
Lightning Charging Cable,1,14.95,2022-09-10,"629 Cherry St, Portland, OR 97035",Cargadores
34in Ultrawide Monitor,1,379.99,2022-09-08,"635 Willow St, Boston, MA 02215",Monitores
Bose SoundSport Headphones,1,99.99,2022-09-12,"136 Highland St, Boston, MA 02215",Auriculares
AAA Batteries (4-pack),1,2.99,2022-09-12,"136 Highland St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2022-09-10,"127 Cedar St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2022-09-06,"407 Washington St, Dallas, TX 75001",Cargadores
USB-C Charging Cable,1,11.95,2022-09-11,"901 Cherry St, San Francisco, CA 94016",Cargadores
iPhone,1,700,2022-09-01,"402 1st St, Austin, TX 73301",Teléfonos
27in FHD Monitor,1,149.99,2022-09-11,"956 Washington St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2022-09-09,"319 Lake St, New York City, NY 10001",Pilas
iPhone,1,700,2022-09-11,"542 River St, New York City, NY 10001",Teléfonos
Wired Headphones,1,11.99,2022-09-11,"542 River St, New York City, NY 10001",Auriculares
USB-C Charging Cable,1,11.95,2022-09-07,"540 Main St, New York City, NY 10001",Cargadores
20in Monitor,1,109.99,2022-09-06,"734 Jefferson St, San Francisco, CA 94016",Monitores
Bose SoundSport Headphones,1,99.99,2022-09-11,"389 1st St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2022-09-06,"102 Elm St, Atlanta, GA 30301",Cargadores
Apple Airpods Headphones,1,150,2022-09-06,"102 Elm St, Atlanta, GA 30301",Auriculares
ThinkPad Laptop,1,999.99,2022-09-01,"943 Wilson St, San Francisco, CA 94016",Portátiles
AA Batteries (4-pack),1,3.84,2022-09-10,"134 5th St, Seattle, WA 98101",Pilas
27in 4K Gaming Monitor,1,389.99,2022-09-05,"513 Hill St, Dallas, TX 75001",Monitores
USB-C Charging Cable,1,11.95,2022-09-03,"369 Spruce St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),2,3.84,2022-09-03,"52 Washington St, Atlanta, GA 30301",Pilas
Lightning Charging Cable,1,14.95,2022-09-03,"446 2nd St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2022-09-03,"446 2nd St, Boston, MA 02215",Cargadores
Bose SoundSport Headphones,1,99.99,2022-09-05,"108 1st St, San Francisco, CA 94016",Auriculares
27in FHD Monitor,1,149.99,2022-09-12,"883 Spruce St, Seattle, WA 98101",Monitores
Bose SoundSport Headphones,1,99.99,2022-09-06,"960 Lake St, Boston, MA 02215",Auriculares
Apple Airpods Headphones,1,150,2022-09-02,"418 Maple St, San Francisco, CA 94016",Auriculares
Google Phone,1,600,2022-09-01,"45 6th St, San Francisco, CA 94016",Teléfonos
Wired Headphones,1,11.99,2022-09-01,"45 6th St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2022-09-06,"120 Center St, San Francisco, CA 94016",Auriculares
Vareebadd Phone,1,400,2022-09-02,"926 Ridge St, Dallas, TX 75001",Teléfonos
AAA Batteries (4-pack),1,2.99,2022-09-05,"935 Cherry St, Boston, MA 02215",Pilas
27in FHD Monitor,1,149.99,2022-09-05,"935 Cherry St, Boston, MA 02215",Monitores
Macbook Pro Laptop,1,1700,2022-09-05,"348 Pine St, Seattle, WA 98101",Portátiles
Lightning Charging Cable,1,14.95,2022-09-08,"472 Lake St, Dallas, TX 75001",Cargadores
Wired Headphones,1,11.99,2022-09-05,"787 Center St, San Francisco, CA 94016",Auriculares
20in Monitor,1,109.99,2022-09-08,"556 Church St, San Francisco, CA 94016",Monitores
27in 4K Gaming Monitor,1,389.99,2022-09-06,"468 Forest St, Boston, MA 02215",Monitores
Wired Headphones,1,11.99,2022-09-05,"601 Chestnut St, Portland, OR 97035",Auriculares
Google Phone,1,600,2022-09-08,"281 South St, Portland, OR 97035",Teléfonos
Apple Airpods Headphones,1,150,2022-09-08,"627 4th St, Boston, MA 02215",Auriculares
Apple Airpods Headphones,1,150,2022-09-05,"799 Park St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2022-09-06,"878 9th St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2022-09-09,"496 Church St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2022-09-03,"858 Meadow St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),1,3.84,2022-09-04,"543 7th St, San Francisco, CA 94016",Pilas
27in FHD Monitor,1,149.99,2022-09-04,"543 7th St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2022-09-08,"392 10th St, Atlanta, GA 30301",Cargadores
AA Batteries (4-pack),1,3.84,2022-09-10,"782 Hickory St, Portland, ME 04101",Pilas
USB-C Charging Cable,1,11.95,2022-09-11,"307 Chestnut St, Los Angeles, CA 90001",Cargadores
Wired Headphones,1,11.99,2022-09-02,"761 11th St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2022-09-06,"674 7th St, San Francisco, CA 94016",Cargadores
20in Monitor,1,109.99,2022-09-12,"747 South St, Los Angeles, CA 90001",Monitores
USB-C Charging Cable,1,11.95,2022-09-10,"919 Johnson St, San Francisco, CA 94016",Cargadores
iPhone,1,700,2022-09-07,"891 12th St, Los Angeles, CA 90001",Teléfonos
USB-C Charging Cable,1,11.95,2022-09-08,"352 Sunset St, Portland, OR 97035",Cargadores
Lightning Charging Cable,2,14.95,2022-09-09,"859 River St, Seattle, WA 98101",Cargadores
USB-C Charging Cable,3,11.95,2022-09-07,"717 Park St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2022-09-09,"370 North St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2022-09-09,"104 Center St, Dallas, TX 75001",Cargadores
Apple Airpods Headphones,1,150,2022-09-06,"172 13th St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2022-09-03,"791 Madison St, New York City, NY 10001",Cargadores
USB-C Charging Cable,1,11.95,2022-09-12,"270 4th St, Atlanta, GA 30301",Cargadores
Bose SoundSport Headphones,1,99.99,2022-09-12,"604 Chestnut St, San Francisco, CA 94016",Auriculares
