Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
USB-C Charging Cable,1,11.95,2019-01-15,"459 4th St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),5,2.99,2019-01-12,"174 4th St, Los Angeles, CA 90001",Pilas
iPhone,1,700,2019-01-09,"811 Hickory St, Portland, OR 97035",Teléfonos
Bose SoundSport Headphones,1,99.99,2019-01-09,"947 Church St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2019-01-29,"542 4th St, Dallas, TX 75001",Pilas
AAA Batteries (4-pack),1,2.99,2019-01-28,"539 Lakeview St, Dallas, TX 75001",Pilas
Lightning Charging Cable,1,14.95,2019-01-27,"710 Johnson St, Boston, MA 02215",Cargadores
LG Dryer,1,600.0,2019-01-13,"844 Walnut St, Austin, TX 73301",Electrodomésticos
Wired Headphones,1,11.99,2019-01-26,"119 9th St, Seattle, WA 98101",Auriculares
Bose SoundSport Headphones,1,99.99,2019-01-24,"157 1st St, New York City, NY 10001",Auriculares
Apple Airpods Headphones,1,150,2019-01-20,"443 Washington St, Portland, OR 97035",Auriculares
USB-C Charging Cable,1,11.95,2019-01-09,"398 5th St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2019-01-14,"285 Cherry St, Boston, MA 02215",Auriculares
AA Batteries (4-pack),1,3.84,2019-01-27,"885 Walnut St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,2,11.95,2019-01-26,"493 5th St, Portland, OR 97035",Cargadores
Lightning Charging Cable,1,14.95,2019-01-03,"886 10th St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2019-01-01,"804 River St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,2,11.95,2019-01-24,"865 Church St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2019-01-11,"800 4th St, Los Angeles, CA 90001",Cargadores
USB-C Charging Cable,1,11.95,2019-01-26,"870 Cherry St, New York City, NY 10001",Cargadores
Bose SoundSport Headphones,1,99.99,2019-01-03,"869 Hill St, Atlanta, GA 30301",Auriculares
27in 4K Gaming Monitor,1,389.99,2019-01-18,"674 Main St, Dallas, TX 75001",Monitores
Lightning Charging Cable,1,14.95,2019-01-09,"336 1st St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2019-01-23,"850 River St, Atlanta, GA 30301",Cargadores
Lightning Charging Cable,1,14.95,2019-01-05,"911 Madison St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),2,2.99,2019-01-09,"383 11th St, Seattle, WA 98101",Pilas
Macbook Pro Laptop,1,1700,2019-01-17,"263 Meadow St, Los Angeles, CA 90001",Portátiles
Apple Airpods Headphones,2,150,2019-01-23,"181 Lakeview St, Portland, OR 97035",Auriculares
Lightning Charging Cable,1,14.95,2019-01-02,"392 Cherry St, Atlanta, GA 30301",Cargadores
Wired Headphones,1,11.99,2019-01-08,"921 Highland St, Dallas, TX 75001",Auriculares
AA Batteries (4-pack),1,3.84,2019-01-01,"657 Lincoln St, Dallas, TX 75001",Pilas
Vareebadd Phone,1,400,2019-01-10,"20 Dogwood St, New York City, NY 10001",Teléfonos
Wired Headphones,1,11.99,2019-01-10,"20 Dogwood St, New York City, NY 10001",Auriculares
Flatscreen TV,1,300,2019-01-17,"803 Church St, Seattle, WA 98101",Televisores
27in 4K Gaming Monitor,1,389.99,2019-01-09,"23 13th St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2019-01-10,"387 Hill St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2019-01-21,"785 9th St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),2,2.99,2019-01-24,"375 Center St, Seattle, WA 98101",Pilas
Lightning Charging Cable,1,14.95,2019-01-23,"685 West St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),1,2.99,2019-01-26,"134 Hickory St, Portland, ME 04101",Pilas
27in FHD Monitor,1,149.99,2019-01-20,"82 Hickory St, San Francisco, CA 94016",Monitores
Wired Headphones,1,11.99,2019-01-14,"386 12th St, Boston, MA 02215",Auriculares
27in 4K Gaming Monitor,1,389.99,2019-01-10,"49 Center St, Los Angeles, CA 90001",Monitores
Wired Headphones,1,11.99,2019-01-20,"32 West St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2019-01-20,"711 11th St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2019-01-22,"777 North St, Boston, MA 02215",Cargadores
AA Batteries (4-pack),1,3.84,2019-01-25,"378 Center St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2019-01-17,"868 14th St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,1,99.99,2019-01-03,"336 Jackson St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),1,2.99,2019-01-16,"613 Ridge St, Dallas, TX 75001",Pilas
AAA Batteries (4-pack),1,2.99,2019-01-08,"418 11th St, Boston, MA 02215",Pilas
Google Phone,1,600,2019-01-03,"223 Jackson St, Boston, MA 02215",Teléfonos
USB-C Charging Cable,1,11.95,2019-01-03,"223 Jackson St, Boston, MA 02215",Cargadores
Macbook Pro Laptop,1,1700,2019-01-10,"502 Walnut St, Atlanta, GA 30301",Portátiles
Lightning Charging Cable,1,14.95,2019-01-08,"692 13th St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2019-01-17,"807 Jackson St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2019-01-22,"24 Park St, Dallas, TX 75001",Cargadores
AA Batteries (4-pack),1,3.84,2019-01-26,"176 Church St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2019-01-26,"667 Park St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2019-01-31,"375 Johnson St, New York City, NY 10001",Auriculares
Apple Airpods Headphones,1,150,2019-01-25,"755 Cherry St, Seattle, WA 98101",Auriculares
USB-C Charging Cable,1,11.95,2019-01-18,"240 Meadow St, Boston, MA 02215",Cargadores
iPhone,1,700,2019-01-06,"534 12th St, San Francisco, CA 94016",Teléfonos
AAA Batteries (4-pack),1,2.99,2019-01-29,"790 Hickory St, Portland, ME 04101",Pilas
USB-C Charging Cable,1,11.95,2019-01-26,"141 Elm St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2019-01-13,"940 8th St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2019-01-04,"33 Jackson St, Dallas, TX 75001",Pilas
ThinkPad Laptop,1,999.99,2019-01-17,"830 Walnut St, Atlanta, GA 30301",Portátiles
Lightning Charging Cable,1,14.95,2019-01-18,"215 Park St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2019-01-23,"34 Cedar St, Portland, OR 97035",Auriculares
AAA Batteries (4-pack),1,2.99,2019-01-07,"939 Lakeview St, Atlanta, GA 30301",Pilas
Lightning Charging Cable,1,14.95,2019-01-26,"216 Meadow St, Boston, MA 02215",Cargadores
AA Batteries (4-pack),1,3.84,2019-01-29,"200 14th St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2019-01-29,"247 Forest St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2019-01-28,"110 13th St, Seattle, WA 98101",Cargadores
Apple Airpods Headphones,1,150,2019-01-01,"946 12th St, Portland, ME 04101",Auriculares
Apple Airpods Headphones,1,150,2019-01-07,"103 14th St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2019-01-01,"36 Highland St, Portland, ME 04101",Auriculares
27in FHD Monitor,1,149.99,2019-01-03,"890 6th St, Dallas, TX 75001",Monitores
Wired Headphones,1,11.99,2019-01-15,"350 Main St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),2,3.84,2019-01-14,"397 Dogwood St, Atlanta, GA 30301",Pilas
AA Batteries (4-pack),1,3.84,2019-01-24,"793 5th St, San Francisco, CA 94016",Pilas
Google Phone,1,600,2019-01-26,"609 14th St, New York City, NY 10001",Teléfonos
Wired Headphones,1,11.99,2019-01-12,"81 Madison St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2019-01-02,"209 North St, Atlanta, GA 30301",Pilas
Bose SoundSport Headphones,1,99.99,2019-01-03,"207 1st St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2019-01-10,"145 Lakeview St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2019-01-22,"910 Meadow St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,2,14.95,2019-01-09,"74 7th St, San Francisco, CA 94016",Cargadores
Flatscreen TV,1,300,2019-01-24,"154 7th St, Dallas, TX 75001",Televisores
Apple Airpods Headphones,1,150,2019-01-16,"970 Lakeview St, Boston, MA 02215",Auriculares
Lightning Charging Cable,2,14.95,2019-01-06,"440 South St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2019-01-13,"971 Walnut St, Atlanta, GA 30301",Auriculares
Wired Headphones,1,11.99,2019-01-19,"347 Hill St, Atlanta, GA 30301",Auriculares
Google Phone,1,600,2019-01-12,"824 Madison St, Dallas, TX 75001",Teléfonos
USB-C Charging Cable,1,11.95,2019-01-16,"355 13th St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2019-01-22,"295 West St, New York City, NY 10001",Pilas
Apple Airpods Headphones,1,150,2019-01-21,"273 Hill St, Atlanta, GA 30301",Auriculares
34in Ultrawide Monitor,1,379.99,2019-01-23,"428 Cedar St, Los Angeles, CA 90001",Monitores
USB-C Charging Cable,1,11.95,2019-01-04,"728 Lakeview St, Los Angeles, CA 90001",Cargadores
USB-C Charging Cable,1,11.95,2019-01-18,"574 Johnson St, San Francisco, CA 94016",Cargadores
Google Phone,1,600,2019-01-15,"179 West St, San Francisco, CA 94016",Teléfonos
27in 4K Gaming Monitor,1,389.99,2019-01-13,"480 Lakeview St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2019-01-15,"445 4th St, Atlanta, GA 30301",Cargadores
Bose SoundSport Headphones,1,99.99,2019-01-03,"792 Lakeview St, San Francisco, CA 94016",Auriculares
iPhone,1,700,2019-01-10,"377 Meadow St, New York City, NY 10001",Teléfonos
Wired Headphones,2,11.99,2019-01-29,"331 Center St, Seattle, WA 98101",Auriculares
Flatscreen TV,1,300,2019-01-09,"536 Walnut St, Boston, MA 02215",Televisores
Google Phone,1,600,2019-01-31,"222 Lakeview St, San Francisco, CA 94016",Teléfonos
AA Batteries (4-pack),1,3.84,2019-01-20,"631 Elm St, Los Angeles, CA 90001",Pilas
Google Phone,1,600,2019-01-06,"186 Meadow St, New York City, NY 10001",Teléfonos
Lightning Charging Cable,1,14.95,2019-01-15,"485 Elm St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2019-01-22,"776 5th St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2019-01-23,"112 Madison St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,1,99.99,2019-01-16,"150 14th St, Seattle, WA 98101",Auriculares
AAA Batteries (4-pack),1,2.99,2019-01-15,"51 10th St, Boston, MA 02215",Pilas
Bose SoundSport Headphones,1,99.99,2019-01-07,"895 Forest St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2019-01-25,"450 Dogwood St, Boston, MA 02215",Cargadores
Google Phone,1,600,2019-01-12,"521 Park St, San Francisco, CA 94016",Teléfonos
Bose SoundSport Headphones,1,99.99,2019-01-12,"521 Park St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2019-01-18,"678 Elm St, Portland, OR 97035",Pilas
Bose SoundSport Headphones,1,99.99,2019-01-16,"593 14th St, Austin, TX 73301",Auriculares
Macbook Pro Laptop,1,1700,2019-01-06,"469 4th St, Atlanta, GA 30301",Portátiles
Bose SoundSport Headphones,1,99.99,2019-01-12,"87 North St, New York City, NY 10001",Auriculares
Apple Airpods Headphones,1,150,2019-01-06,"588 Main St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),1,2.99,2019-01-05,"676 Cedar St, Boston, MA 02215",Pilas
iPhone,1,700,2019-01-09,"820 Jackson St, Seattle, WA 98101",Teléfonos
Apple Airpods Headphones,1,150,2019-01-09,"820 Jackson St, Seattle, WA 98101",Auriculares
iPhone,1,700,2019-01-29,"497 Park St, San Francisco, CA 94016",Teléfonos
AAA Batteries (4-pack),1,2.99,2019-01-07,"344 Lakeview St, New York City, NY 10001",Pilas
iPhone,1,700,2019-01-26,"855 2nd St, New York City, NY 10001",Teléfonos
Lightning Charging Cable,1,14.95,2019-01-02,"233 Cherry St, Dallas, TX 75001",Cargadores
Wired Headphones,1,11.99,2019-01-30,"542 Wilson St, Atlanta, GA 30301",Auriculares
Apple Airpods Headphones,1,150,2019-01-22,"147 Center St, Boston, MA 02215",Auriculares
AA Batteries (4-pack),2,3.84,2019-01-31,"795 13th St, New York City, NY 10001",Pilas
Lightning Charging Cable,1,14.95,2019-01-30,"340 10th St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),2,2.99,2019-01-24,"269 4th St, Seattle, WA 98101",Pilas
Bose SoundSport Headphones,1,99.99,2019-01-22,"154 Jackson St, Boston, MA 02215",Auriculares
Flatscreen TV,1,300,2019-01-07,"268 8th St, Austin, TX 73301",Televisores
Flatscreen TV,1,300,2019-01-02,"163 8th St, San Francisco, CA 94016",Televisores
AAA Batteries (4-pack),1,2.99,2019-01-09,"571 Jefferson St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150,2019-01-17,"81 11th St, Los Angeles, CA 90001",Auriculares
iPhone,1,700,2019-01-27,"853 9th St, San Francisco, CA 94016",Teléfonos
iPhone,1,700,2019-01-11,"768 Maple St, San Francisco, CA 94016",Teléfonos
Apple Airpods Headphones,1,150,2019-01-17,"580 Johnson St, Boston, MA 02215",Auriculares
Lightning Charging Cable,1,14.95,2019-01-07,"548 10th St, Boston, MA 02215",Cargadores
iPhone,1,700,2019-01-06,"295 Hickory St, New York City, NY 10001",Teléfonos
AA Batteries (4-pack),1,3.84,2019-01-20,"371 South St, San Francisco, CA 94016",Pilas
Google Phone,1,600,2019-01-26,"303 North St, Atlanta, GA 30301",Teléfonos
Apple Airpods Headphones,1,150,2019-01-26,"303 North St, Atlanta, GA 30301",Auriculares
Bose SoundSport Headphones,1,99.99,2019-01-12,"613 Main St, Atlanta, GA 30301",Auriculares
AA Batteries (4-pack),2,3.84,2019-01-20,"451 River St, Portland, OR 97035",Pilas
AA Batteries (4-pack),1,3.84,2019-01-26,"118 Church St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2019-01-28,"333 7th St, Portland, OR 97035",Cargadores
Flatscreen TV,1,300,2019-01-21,"216 Willow St, Austin, TX 73301",Televisores
USB-C Charging Cable,1,11.95,2019-01-29,"127 Madison St, Los Angeles, CA 90001",Cargadores
27in 4K Gaming Monitor,1,389.99,2019-01-07,"566 Park St, New York City, NY 10001",Monitores
USB-C Charging Cable,1,11.95,2019-01-14,"940 West St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,1,99.99,2019-01-19,"831 Sunset St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2019-01-13,"133 1st St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),2,2.99,2019-01-04,"941 Lincoln St, Los Angeles, CA 90001",Pilas
27in FHD Monitor,1,149.99,2019-01-24,"201 Center St, New York City, NY 10001",Monitores
Bose SoundSport Headphones,1,99.99,2019-01-25,"529 Park St, Portland, OR 97035",Auriculares
20in Monitor,1,109.99,2019-01-18,"331 Chestnut St, Dallas, TX 75001",Monitores
34in Ultrawide Monitor,1,379.99,2019-01-02,"922 2nd St, Los Angeles, CA 90001",Monitores
AA Batteries (4-pack),2,3.84,2019-01-07,"237 Forest St, Austin, TX 73301",Pilas
Macbook Pro Laptop,1,1700,2019-01-19,"442 South St, Dallas, TX 75001",Portátiles
Wired Headphones,1,11.99,2019-01-31,"310 8th St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2019-01-29,"139 Church St, Atlanta, GA 30301",Auriculares
AA Batteries (4-pack),1,3.84,2019-01-08,"337 North St, Austin, TX 73301",Pilas
Google Phone,1,600,2019-01-19,"90 1st St, San Francisco, CA 94016",Teléfonos
Google Phone,1,600,2019-01-12,"235 Walnut St, New York City, NY 10001",Teléfonos
AA Batteries (4-pack),1,3.84,2019-01-25,"738 Dogwood St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),2,3.84,2019-01-08,"920 Center St, San Francisco, CA 94016",Pilas
27in 4K Gaming Monitor,1,389.99,2019-01-03,"304 Park St, Dallas, TX 75001",Monitores
iPhone,1,700,2019-01-13,"855 11th St, Seattle, WA 98101",Teléfonos
27in 4K Gaming Monitor,1,389.99,2019-01-05,"33 Dogwood St, New York City, NY 10001",Monitores
Google Phone,1,600,2019-01-24,"463 10th St, Atlanta, GA 30301",Teléfonos
Apple Airpods Headphones,1,150,2019-01-19,"961 1st St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2019-01-18,"190 South St, Austin, TX 73301",Cargadores
Lightning Charging Cable,1,14.95,2019-01-16,"195 Chestnut St, San Francisco, CA 94016",Cargadores
Wired Headphones,2,11.99,2019-01-16,"610 South St, Los Angeles, CA 90001",Auriculares
27in 4K Gaming Monitor,1,389.99,2019-01-14,"608 13th St, New York City, NY 10001",Monitores
Lightning Charging Cable,1,14.95,2019-01-08,"789 4th St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2019-01-18,"795 Hickory St, Atlanta, GA 30301",Auriculares
