Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Bose SoundSport Headphones,1,99.99,2023-07-22,"481 10th St, Portland, OR 97035",Auriculares
AAA Batteries (4-pack),3,2.99,2023-07-28,"289 13th St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150,2023-07-25,"87 Sunset St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-07-29,"233 12th St, Austin, TX 73301",Auriculares
Wired Headphones,1,11.99,2023-07-26,"421 Highland St, Atlanta, GA 30301",Auriculares
AAA Batteries (4-pack),2,2.99,2023-07-18,"773 Hickory St, San Francisco, CA 94016",Pilas
ThinkPad Laptop,1,999.99,2023-07-20,"767 Adams St, Los Angeles, CA 90001",Portátiles
27in FHD Monitor,1,149.99,2023-07-24,"296 9th St, Boston, MA 02215",Monitores
AAA Batteries (4-pack),1,2.99,2023-07-23,"657 10th St, Los Angeles, CA 90001",Pilas
Bose SoundSport Headphones,1,99.99,2023-07-17,"268 Meadow St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2023-07-27,"876 Center St, Austin, TX 73301",Pilas
Vareebadd Phone,1,400,2023-07-23,"969 10th St, San Francisco, CA 94016",Teléfonos
USB-C Charging Cable,2,11.95,2023-07-23,"969 10th St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-07-23,"969 10th St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-07-25,"704 13th St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-07-17,"972 Meadow St, Atlanta, GA 30301",Pilas
Wired Headphones,1,11.99,2023-07-22,"927 South St, Portland, OR 97035",Auriculares
Lightning Charging Cable,1,14.95,2023-07-19,"990 11th St, Los Angeles, CA 90001",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-07-27,"330 River St, New York City, NY 10001",Monitores
Lightning Charging Cable,1,14.95,2023-07-26,"983 Jackson St, Dallas, TX 75001",Cargadores
Lightning Charging Cable,1,14.95,2023-07-17,"662 North St, Atlanta, GA 30301",Cargadores
Apple Airpods Headphones,1,150,2023-07-21,"605 6th St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2023-07-31,"335 Ridge St, Los Angeles, CA 90001",Cargadores
ThinkPad Laptop,1,999.99,2023-07-30,"842 Washington St, Los Angeles, CA 90001",Portátiles
USB-C Charging Cable,1,11.95,2023-07-25,"549 Lincoln St, San Francisco, CA 94016",Cargadores
LG Dryer,1,600.0,2023-07-22,"226 2nd St, Seattle, WA 98101",Electrodomésticos
AA Batteries (4-pack),1,3.84,2023-07-30,"181 Walnut St, Los Angeles, CA 90001",Pilas
Bose SoundSport Headphones,1,99.99,2023-07-28,"195 Washington St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-07-17,"993 Main St, Boston, MA 02215",Auriculares
Lightning Charging Cable,2,14.95,2023-07-30,"788 Center St, Dallas, TX 75001",Cargadores
ThinkPad Laptop,1,999.99,2023-07-28,"756 5th St, Atlanta, GA 30301",Portátiles
USB-C Charging Cable,1,11.95,2023-07-18,"535 Cedar St, Portland, OR 97035",Cargadores
AAA Batteries (4-pack),1,2.99,2023-07-29,"627 13th St, San Francisco, CA 94016",Pilas
Bose SoundSport Headphones,2,99.99,2023-07-18,"180 Park St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2023-07-27,"189 Johnson St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2023-07-18,"972 Dogwood St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2023-07-31,"899 North St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2023-07-26,"692 Spruce St, Boston, MA 02215",Cargadores
ThinkPad Laptop,1,999.99,2023-07-22,"261 Sunset St, San Francisco, CA 94016",Portátiles
Lightning Charging Cable,1,14.95,2023-07-26,"865 Meadow St, Atlanta, GA 30301",Cargadores
Apple Airpods Headphones,1,150,2023-07-25,"275 Jackson St, Austin, TX 73301",Auriculares
USB-C Charging Cable,1,11.95,2023-07-21,"983 12th St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-07-23,"158 7th St, Seattle, WA 98101",Cargadores
USB-C Charging Cable,1,11.95,2023-07-29,"277 Lakeview St, Portland, OR 97035",Cargadores
Lightning Charging Cable,1,14.95,2023-07-18,"555 Pine St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-07-21,"715 North St, Seattle, WA 98101",Pilas
USB-C Charging Cable,1,11.95,2023-07-28,"739 Adams St, New York City, NY 10001",Cargadores
ThinkPad Laptop,1,999.99,2023-07-27,"634 Washington St, Boston, MA 02215",Portátiles
AA Batteries (4-pack),1,3.84,2023-07-17,"899 1st St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150,2023-07-19,"876 Cedar St, Los Angeles, CA 90001",Auriculares
AA Batteries (4-pack),1,3.84,2023-07-19,"876 Cedar St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),2,2.99,2023-07-24,"846 Sunset St, Portland, OR 97035",Pilas
Lightning Charging Cable,1,14.95,2023-07-27,"77 10th St, Los Angeles, CA 90001",Cargadores
Wired Headphones,1,11.99,2023-07-26,"924 Lincoln St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2023-07-29,"107 West St, San Francisco, CA 94016",Auriculares
20in Monitor,1,109.99,2023-07-24,"505 4th St, Los Angeles, CA 90001",Monitores
Wired Headphones,1,11.99,2023-07-30,"630 2nd St, San Francisco, CA 94016",Auriculares
Vareebadd Phone,1,400,2023-07-30,"630 2nd St, San Francisco, CA 94016",Teléfonos
AAA Batteries (4-pack),1,2.99,2023-07-21,"781 8th St, Boston, MA 02215",Pilas
iPhone,1,700,2023-07-28,"929 Ridge St, Seattle, WA 98101",Teléfonos
USB-C Charging Cable,2,11.95,2023-07-24,"241 8th St, San Francisco, CA 94016",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-07-21,"176 Willow St, Los Angeles, CA 90001",Monitores
Flatscreen TV,1,300,2023-07-18,"836 Johnson St, New York City, NY 10001",Televisores
Google Phone,1,600,2023-07-27,"184 Spruce St, Atlanta, GA 30301",Teléfonos
USB-C Charging Cable,1,11.95,2023-07-27,"184 Spruce St, Atlanta, GA 30301",Cargadores
AA Batteries (4-pack),2,3.84,2023-07-20,"346 Walnut St, New York City, NY 10001",Pilas
Bose SoundSport Headphones,1,99.99,2023-07-21,"880 7th St, New York City, NY 10001",Auriculares
Apple Airpods Headphones,1,150,2023-07-20,"972 Lincoln St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-07-21,"86 5th St, Boston, MA 02215",Auriculares
USB-C Charging Cable,1,11.95,2023-07-30,"418 Spruce St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2023-07-21,"239 12th St, Boston, MA 02215",Auriculares
Flatscreen TV,1,300,2023-07-23,"339 12th St, San Francisco, CA 94016",Televisores
Bose SoundSport Headphones,1,99.99,2023-07-21,"820 West St, Los Angeles, CA 90001",Auriculares
ThinkPad Laptop,1,999.99,2023-07-30,"494 Lakeview St, San Francisco, CA 94016",Portátiles
Google Phone,1,600,2023-07-31,"37 Walnut St, New York City, NY 10001",Teléfonos
USB-C Charging Cable,1,11.95,2023-07-31,"37 Walnut St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2023-07-18,"35 Main St, Seattle, WA 98101",Auriculares
AA Batteries (4-pack),1,3.84,2023-07-31,"767 West St, Los Angeles, CA 90001",Pilas
27in FHD Monitor,1,149.99,2023-07-30,"770 Lincoln St, Boston, MA 02215",Monitores
Bose SoundSport Headphones,1,99.99,2023-07-26,"910 Hill St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2023-07-18,"706 Washington St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-07-30,"787 Adams St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2023-07-20,"818 11th St, Los Angeles, CA 90001",Cargadores
Wired Headphones,1,11.99,2023-07-22,"453 Madison St, Portland, OR 97035",Auriculares
34in Ultrawide Monitor,1,379.99,2023-07-18,"801 Lakeview St, Austin, TX 73301",Monitores
USB-C Charging Cable,1,11.95,2023-07-23,"120 Park St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2023-07-30,"29 Chestnut St, Seattle, WA 98101",Cargadores
Wired Headphones,1,11.99,2023-07-24,"732 Madison St, Atlanta, GA 30301",Auriculares
AAA Batteries (4-pack),1,2.99,2023-07-28,"292 Main St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150,2023-07-24,"724 5th St, Boston, MA 02215",Auriculares
Google Phone,1,600,2023-07-17,"906 Johnson St, San Francisco, CA 94016",Teléfonos
Lightning Charging Cable,1,14.95,2023-07-31,"183 Hickory St, Los Angeles, CA 90001",Cargadores
20in Monitor,1,109.99,2023-07-22,"551 Main St, Portland, OR 97035",Monitores
Bose SoundSport Headphones,1,99.99,2023-07-18,"523 7th St, Austin, TX 73301",Auriculares
Lightning Charging Cable,1,14.95,2023-07-21,"959 2nd St, Boston, MA 02215",Cargadores
AA Batteries (4-pack),1,3.84,2023-07-17,"2 Jackson St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2023-07-31,"834 River St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2023-07-25,"234 West St, Atlanta, GA 30301",Pilas
Google Phone,1,600,2023-07-29,"301 Washington St, Los Angeles, CA 90001",Teléfonos
Wired Headphones,1,11.99,2023-07-22,"571 Spruce St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),3,3.84,2023-07-25,"272 Spruce St, Atlanta, GA 30301",Pilas
27in FHD Monitor,1,149.99,2023-07-25,"272 Spruce St, Atlanta, GA 30301",Monitores
Lightning Charging Cable,1,14.95,2023-07-29,"798 9th St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-07-19,"573 Walnut St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2023-07-20,"911 Chestnut St, Portland, OR 97035",Cargadores
Macbook Pro Laptop,1,1700,2023-07-19,"956 Ridge St, Atlanta, GA 30301",Portátiles
Lightning Charging Cable,1,14.95,2023-07-29,"673 12th St, Boston, MA 02215",Cargadores
Lightning Charging Cable,2,14.95,2023-07-19,"619 Sunset St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2023-07-23,"244 Meadow St, Boston, MA 02215",Auriculares
Macbook Pro Laptop,1,1700,2023-07-23,"244 Meadow St, Boston, MA 02215",Portátiles
20in Monitor,1,109.99,2023-07-30,"534 Lincoln St, San Francisco, CA 94016",Monitores
Apple Airpods Headphones,1,150,2023-07-30,"534 Lincoln St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2023-07-18,"715 Ridge St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),1,2.99,2023-07-20,"954 Jefferson St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-07-19,"323 Lake St, Seattle, WA 98101",Cargadores
Bose SoundSport Headphones,1,99.99,2023-07-30,"746 13th St, Boston, MA 02215",Auriculares
27in FHD Monitor,1,149.99,2023-07-17,"911 Jackson St, Los Angeles, CA 90001",Monitores
27in 4K Gaming Monitor,1,389.99,2023-07-21,"253 Jefferson St, New York City, NY 10001",Monitores
Flatscreen TV,1,300,2023-07-17,"981 14th St, Los Angeles, CA 90001",Televisores
AAA Batteries (4-pack),1,2.99,2023-07-25,"205 Lake St, Seattle, WA 98101",Pilas
AA Batteries (4-pack),1,3.84,2023-07-25,"205 Lake St, Seattle, WA 98101",Pilas
Bose SoundSport Headphones,1,99.99,2023-07-30,"424 Park St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),2,2.99,2023-07-21,"639 Wilson St, San Francisco, CA 94016",Pilas
27in FHD Monitor,1,149.99,2023-07-22,"910 11th St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),2,2.99,2023-07-31,"823 13th St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),3,2.99,2023-07-23,"737 Chestnut St, San Francisco, CA 94016",Pilas
34in Ultrawide Monitor,1,379.99,2023-07-19,"825 Chestnut St, Boston, MA 02215",Monitores
Lightning Charging Cable,1,14.95,2023-07-20,"406 Lake St, Dallas, TX 75001",Cargadores
20in Monitor,1,109.99,2023-07-18,"875 7th St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2023-07-29,"508 Maple St, Austin, TX 73301",Pilas
Apple Airpods Headphones,2,150,2023-07-20,"614 1st St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-07-30,"850 12th St, Seattle, WA 98101",Cargadores
AAA Batteries (4-pack),1,2.99,2023-07-26,"771 Elm St, Seattle, WA 98101",Pilas
iPhone,1,700,2023-07-21,"207 Church St, Portland, OR 97035",Teléfonos
AA Batteries (4-pack),2,3.84,2023-07-29,"980 Maple St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),1,3.84,2023-07-21,"327 Park St, San Francisco, CA 94016",Pilas
34in Ultrawide Monitor,1,379.99,2023-07-25,"610 14th St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),1,3.84,2023-07-19,"914 Cedar St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),1,2.99,2023-07-31,"470 Johnson St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,1,11.95,2023-07-31,"916 North St, New York City, NY 10001",Cargadores
27in FHD Monitor,1,149.99,2023-07-21,"313 10th St, New York City, NY 10001",Monitores
AA Batteries (4-pack),1,3.84,2023-07-24,"558 Maple St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),2,2.99,2023-07-19,"44 9th St, Seattle, WA 98101",Pilas
AA Batteries (4-pack),1,3.84,2023-07-25,"942 Lake St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2023-07-26,"751 Washington St, Portland, OR 97035",Pilas
AA Batteries (4-pack),1,3.84,2023-07-19,"607 Cedar St, Boston, MA 02215",Pilas
AA Batteries (4-pack),1,3.84,2023-07-31,"692 Forest St, Portland, OR 97035",Pilas
USB-C Charging Cable,1,11.95,2023-07-22,"626 Cherry St, Los Angeles, CA 90001",Cargadores
USB-C Charging Cable,1,11.95,2023-07-23,"687 Lake St, San Francisco, CA 94016",Cargadores
Vareebadd Phone,1,400,2023-07-22,"47 Chestnut St, San Francisco, CA 94016",Teléfonos
AAA Batteries (4-pack),3,2.99,2023-07-25,"936 Washington St, Portland, OR 97035",Pilas
Lightning Charging Cable,2,14.95,2023-07-25,"106 Adams St, Boston, MA 02215",Cargadores
USB-C Charging Cable,2,11.95,2023-07-21,"995 1st St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2023-07-17,"956 Adams St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2023-07-18,"898 Forest St, Seattle, WA 98101",Auriculares
AAA Batteries (4-pack),2,2.99,2023-07-29,"672 Johnson St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,1,11.95,2023-07-25,"464 Elm St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2023-07-22,"797 Johnson St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-07-17,"586 Pine St, Seattle, WA 98101",Cargadores
Wired Headphones,1,11.99,2023-07-24,"869 Adams St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2023-07-21,"713 Adams St, New York City, NY 10001",Cargadores
AA Batteries (4-pack),1,3.84,2023-07-28,"660 Sunset St, Boston, MA 02215",Pilas
Lightning Charging Cable,1,14.95,2023-07-27,"189 7th St, Boston, MA 02215",Cargadores
20in Monitor,1,109.99,2023-07-17,"92 River St, San Francisco, CA 94016",Monitores
Bose SoundSport Headphones,1,99.99,2023-07-21,"227 Highland St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2023-07-25,"848 Spruce St, Boston, MA 02215",Auriculares
AA Batteries (4-pack),1,3.84,2023-07-31,"623 Lake St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,1,11.95,2023-07-23,"42 10th St, Boston, MA 02215",Cargadores
Bose SoundSport Headphones,1,99.99,2023-07-17,"71 River St, San Francisco, CA 94016",Auriculares
34in Ultrawide Monitor,1,379.99,2023-07-18,"765 Dogwood St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),1,3.84,2023-07-23,"796 9th St, Austin, TX 73301",Pilas
Vareebadd Phone,1,400,2023-07-24,"432 Elm St, Portland, OR 97035",Teléfonos
Apple Airpods Headphones,1,150,2023-07-31,"615 10th St, Austin, TX 73301",Auriculares
Bose SoundSport Headphones,1,99.99,2023-07-30,"851 Washington St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-07-22,"199 Chestnut St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-07-18,"592 Park St, Seattle, WA 98101",Cargadores
USB-C Charging Cable,1,11.95,2023-07-25,"942 Lake St, Boston, MA 02215",Cargadores
Apple Airpods Headphones,1,150,2023-07-19,"135 8th St, Dallas, TX 75001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-07-19,"627 Lincoln St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),2,3.84,2023-07-29,"502 Lincoln St, New York City, NY 10001",Pilas
34in Ultrawide Monitor,1,379.99,2023-07-28,"753 Sunset St, Los Angeles, CA 90001",Monitores
Bose SoundSport Headphones,1,99.99,2023-07-19,"775 Walnut St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2023-07-22,"602 North St, San Francisco, CA 94016",Cargadores
Macbook Pro Laptop,1,1700,2023-07-22,"602 North St, San Francisco, CA 94016",Portátiles
AA Batteries (4-pack),2,3.84,2023-07-17,"470 Ridge St, Los Angeles, CA 90001",Pilas
Bose SoundSport Headphones,1,99.99,2023-07-26,"31 Johnson St, Los Angeles, CA 90001",Auriculares
Flatscreen TV,1,300,2023-07-24,"245 8th St, Portland, OR 97035",Televisores
AAA Batteries (4-pack),2,2.99,2023-07-27,"226 4th St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2023-07-26,"775 Jackson St, Los Angeles, CA 90001",Auriculares
Macbook Pro Laptop,1,1700,2023-07-29,"881 South St, Dallas, TX 75001",Portátiles
Wired Headphones,1,11.99,2023-07-26,"267 Washington St, New York City, NY 10001",Auriculares
USB-C Charging Cable,1,11.95,2023-07-21,"458 Spruce St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2023-07-22,"830 Ridge St, Portland, OR 97035",Pilas
AAA Batteries (4-pack),2,2.99,2023-07-19,"495 Lakeview St, San Francisco, CA 94016",Pilas
Google Phone,1,600,2023-07-17,"720 Cedar St, Los Angeles, CA 90001",Teléfonos
AA Batteries (4-pack),1,3.84,2023-07-27,"900 Main St, New York City, NY 10001",Pilas
Apple Airpods Headphones,1,150,2023-07-28,"624 Chestnut St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-07-22,"189 Lincoln St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2023-07-21,"954 5th St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2023-07-20,"378 Dogwood St, Portland, ME 04101",Auriculares
Lightning Charging Cable,1,14.95,2023-07-25,"969 Washington St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2023-07-22,"699 Madison St, Atlanta, GA 30301",Cargadores
Apple Airpods Headphones,1,150,2023-07-22,"504 8th St, New York City, NY 10001",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-07-28,"935 11th St, Portland, OR 97035",Monitores
34in Ultrawide Monitor,1,379.99,2023-07-17,"353 13th St, Boston, MA 02215",Monitores
27in FHD Monitor,1,149.99,2023-07-29,"238 River St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),3,3.84,2023-07-28,"892 Hickory St, Seattle, WA 98101",Pilas
Wired Headphones,1,11.99,2023-07-25,"836 Center St, Portland, OR 97035",Auriculares
Bose SoundSport Headphones,1,99.99,2023-07-17,"154 Sunset St, Los Angeles, CA 90001",Auriculares
AA Batteries (4-pack),1,3.84,2023-07-29,"552 Pine St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),2,2.99,2023-07-26,"976 14th St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2023-07-29,"39 2nd St, New York City, NY 10001",Cargadores
20in Monitor,1,109.99,2023-07-21,"630 North St, Dallas, TX 75001",Monitores
Apple Airpods Headphones,1,150,2023-07-29,"950 Cedar St, Portland, OR 97035",Auriculares
Apple Airpods Headphones,1,150,2023-07-25,"184 Lincoln St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),2,2.99,2023-07-18,"691 Church St, Seattle, WA 98101",Pilas
USB-C Charging Cable,1,11.95,2023-07-20,"456 Cherry St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-07-25,"50 11th St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),1,3.84,2023-07-31,"908 Washington St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2023-07-28,"145 Hickory St, Los Angeles, CA 90001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-07-31,"214 Jefferson St, San Francisco, CA 94016",Auriculares
LG Washing Machine,1,600.0,2023-07-20,"615 Wilson St, Atlanta, GA 30301",Electrodomésticos
Wired Headphones,1,11.99,2023-07-26,"800 Johnson St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2023-07-26,"219 Johnson St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-07-21,"510 South St, New York City, NY 10001",Cargadores
27in FHD Monitor,1,149.99,2023-07-26,"130 Jackson St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),1,3.84,2023-07-21,"553 Hill St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2023-07-23,"63 Cedar St, Boston, MA 02215",Pilas
Flatscreen TV,1,300,2023-07-31,"814 10th St, San Francisco, CA 94016",Televisores
AA Batteries (4-pack),1,3.84,2023-07-29,"776 Pine St, Boston, MA 02215",Pilas
27in FHD Monitor,1,149.99,2023-07-27,"414 12th St, New York City, NY 10001",Monitores
Lightning Charging Cable,1,14.95,2023-07-23,"182 2nd St, New York City, NY 10001",Cargadores
20in Monitor,1,109.99,2023-07-25,"672 Walnut St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2023-07-23,"3 Elm St, Seattle, WA 98101",Pilas
Google Phone,1,600,2023-07-24,"980 Church St, Dallas, TX 75001",Teléfonos
