Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Wired Headphones,1,11.99,2024-05-18,"542 Ridge St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),1,3.84,2024-05-14,"971 Church St, Dallas, TX 75001",Pilas
Flatscreen TV,1,300,2024-05-20,"796 River St, Dallas, TX 75001",Televisores
Google Phone,1,600,2024-05-10,"910 Washington St, San Francisco, CA 94016",Teléfonos
Wired Headphones,1,11.99,2024-05-11,"498 Walnut St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2024-05-16,"303 Spruce St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2024-05-17,"258 Jefferson St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2024-05-14,"794 7th St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2024-05-09,"490 Lakeview St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2024-05-12,"672 Sunset St, Los Angeles, CA 90001",Cargadores
Flatscreen TV,1,300,2024-05-17,"602 Hickory St, Boston, MA 02215",Televisores
Lightning Charging Cable,1,14.95,2024-05-11,"556 South St, Portland, OR 97035",Cargadores
AAA Batteries (4-pack),1,2.99,2024-05-16,"469 7th St, San Francisco, CA 94016",Pilas
27in 4K Gaming Monitor,1,389.99,2024-05-09,"613 12th St, Portland, OR 97035",Monitores
Lightning Charging Cable,1,14.95,2024-05-16,"34 12th St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),2,3.84,2024-05-05,"630 14th St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2024-05-03,"979 8th St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2024-05-04,"218 Hickory St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2024-05-11,"516 Park St, Atlanta, GA 30301",Cargadores
USB-C Charging Cable,1,11.95,2024-05-14,"637 9th St, Seattle, WA 98101",Cargadores
Bose SoundSport Headphones,1,99.99,2024-05-07,"403 Ridge St, New York City, NY 10001",Auriculares
AAA Batteries (4-pack),2,2.99,2024-05-11,"36 Lincoln St, San Francisco, CA 94016",Pilas
iPhone,1,700,2024-05-13,"504 Wilson St, Dallas, TX 75001",Teléfonos
20in Monitor,1,109.99,2024-05-01,"575 Hickory St, San Francisco, CA 94016",Monitores
27in FHD Monitor,1,149.99,2024-05-06,"802 Ridge St, Austin, TX 73301",Monitores
AA Batteries (4-pack),1,3.84,2024-05-07,"421 2nd St, Los Angeles, CA 90001",Pilas
Bose SoundSport Headphones,1,99.99,2024-05-14,"699 Washington St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2024-05-19,"990 Ridge St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2024-05-07,"115 Forest St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2024-05-04,"937 Maple St, Los Angeles, CA 90001",Cargadores
Wired Headphones,1,11.99,2024-05-14,"461 Adams St, Los Angeles, CA 90001",Auriculares
Macbook Pro Laptop,1,1700,2024-05-17,"645 7th St, San Francisco, CA 94016",Portátiles
Flatscreen TV,1,300,2024-05-14,"339 13th St, Boston, MA 02215",Televisores
ThinkPad Laptop,1,999.99,2024-05-16,"322 Adams St, Seattle, WA 98101",Portátiles
AA Batteries (4-pack),1,3.84,2024-05-03,"255 Cedar St, Austin, TX 73301",Pilas
AAA Batteries (4-pack),1,2.99,2024-05-08,"258 4th St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2024-05-03,"665 Wilson St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2024-05-01,"79 Hickory St, Portland, OR 97035",Pilas
34in Ultrawide Monitor,1,379.99,2024-05-08,"166 Highland St, San Francisco, CA 94016",Monitores
Apple Airpods Headphones,1,150,2024-05-16,"830 2nd St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2024-05-08,"977 1st St, Seattle, WA 98101",Pilas
USB-C Charging Cable,1,11.95,2024-05-15,"638 Johnson St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2024-05-06,"652 Center St, Atlanta, GA 30301",Auriculares
USB-C Charging Cable,1,11.95,2024-05-04,"729 Ridge St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),2,3.84,2024-05-11,"84 Johnson St, Boston, MA 02215",Pilas
AA Batteries (4-pack),1,3.84,2024-05-19,"206 10th St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2024-05-14,"403 11th St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),2,2.99,2024-05-15,"30 9th St, Portland, ME 04101",Pilas
Lightning Charging Cable,1,14.95,2024-05-15,"372 Church St, Los Angeles, CA 90001",Cargadores
USB-C Charging Cable,1,11.95,2024-05-15,"372 Church St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,1,99.99,2024-05-14,"613 Washington St, Seattle, WA 98101",Auriculares
Apple Airpods Headphones,1,150,2024-05-04,"163 Jackson St, Portland, OR 97035",Auriculares
34in Ultrawide Monitor,1,379.99,2024-05-02,"201 Madison St, San Francisco, CA 94016",Monitores
Lightning Charging Cable,1,14.95,2024-05-08,"52 Walnut St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2024-05-12,"993 13th St, San Francisco, CA 94016",Auriculares
Google Phone,1,600,2024-05-04,"180 Pine St, Los Angeles, CA 90001",Teléfonos
Bose SoundSport Headphones,1,99.99,2024-05-05,"200 North St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2024-05-11,"990 Meadow St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2024-05-18,"689 9th St, Austin, TX 73301",Pilas
Google Phone,1,600,2024-05-11,"908 Jackson St, Los Angeles, CA 90001",Teléfonos
27in 4K Gaming Monitor,1,389.99,2024-05-20,"772 11th St, Atlanta, GA 30301",Monitores
Wired Headphones,1,11.99,2024-05-07,"147 South St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2024-05-03,"360 Center St, San Francisco, CA 94016",Auriculares
Google Phone,1,600,2024-05-11,"923 Elm St, Los Angeles, CA 90001",Teléfonos
Bose SoundSport Headphones,1,99.99,2024-05-11,"923 Elm St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2024-05-11,"923 Elm St, Los Angeles, CA 90001",Auriculares
Vareebadd Phone,1,400,2024-05-18,"125 North St, San Francisco, CA 94016",Teléfonos
AA Batteries (4-pack),1,3.84,2024-05-19,"627 12th St, Boston, MA 02215",Pilas
Bose SoundSport Headphones,1,99.99,2024-05-11,"690 Walnut St, Seattle, WA 98101",Auriculares
Macbook Pro Laptop,1,1700,2024-05-12,"197 Cherry St, Austin, TX 73301",Portátiles
USB-C Charging Cable,1,11.95,2024-05-11,"758 Hill St, Seattle, WA 98101",Cargadores
Google Phone,1,600,2024-05-18,"933 Meadow St, San Francisco, CA 94016",Teléfonos
Wired Headphones,1,11.99,2024-05-18,"933 Meadow St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,2,99.99,2024-05-09,"278 13th St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2024-05-20,"86 Meadow St, Atlanta, GA 30301",Pilas
AA Batteries (4-pack),2,3.84,2024-05-04,"456 13th St, Dallas, TX 75001",Pilas
Wired Headphones,1,11.99,2024-05-10,"569 Willow St, New York City, NY 10001",Auriculares
Google Phone,1,600,2024-05-18,"269 Hill St, Atlanta, GA 30301",Teléfonos
Wired Headphones,1,11.99,2024-05-18,"269 Hill St, Atlanta, GA 30301",Auriculares
27in 4K Gaming Monitor,1,389.99,2024-05-09,"623 Lincoln St, Portland, OR 97035",Monitores
Lightning Charging Cable,1,14.95,2024-05-16,"284 Walnut St, Seattle, WA 98101",Cargadores
AA Batteries (4-pack),2,3.84,2024-05-05,"615 9th St, Portland, OR 97035",Pilas
USB-C Charging Cable,1,11.95,2024-05-07,"654 Adams St, Boston, MA 02215",Cargadores
34in Ultrawide Monitor,1,379.99,2024-05-08,"72 Meadow St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2024-05-12,"40 Cedar St, Seattle, WA 98101",Pilas
LG Washing Machine,1,600.0,2024-05-03,"338 6th St, San Francisco, CA 94016",Electrodomésticos
Bose SoundSport Headphones,1,99.99,2024-05-01,"72 Meadow St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2024-05-10,"465 Hickory St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2024-05-20,"335 Wilson St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2024-05-08,"663 5th St, Austin, TX 73301",Auriculares
Apple Airpods Headphones,1,150,2024-05-09,"533 Spruce St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2024-05-11,"226 Madison St, Boston, MA 02215",Auriculares
Lightning Charging Cable,1,14.95,2024-05-05,"193 Forest St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2024-05-13,"628 10th St, Boston, MA 02215",Cargadores
AAA Batteries (4-pack),3,2.99,2024-05-16,"177 Highland St, San Francisco, CA 94016",Pilas
34in Ultrawide Monitor,1,379.99,2024-05-11,"733 Maple St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),1,3.84,2024-05-13,"983 Main St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2024-05-05,"925 Cedar St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2024-05-09,"599 10th St, New York City, NY 10001",Cargadores
27in FHD Monitor,1,149.99,2024-05-18,"442 Center St, Boston, MA 02215",Monitores
34in Ultrawide Monitor,1,379.99,2024-05-12,"309 West St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),1,3.84,2024-05-14,"858 14th St, New York City, NY 10001",Pilas
AA Batteries (4-pack),1,3.84,2024-05-01,"460 South St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2024-05-11,"103 12th St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2024-05-03,"459 8th St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2024-05-20,"418 14th St, Portland, OR 97035",Auriculares
AAA Batteries (4-pack),1,2.99,2024-05-06,"669 Park St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),1,3.84,2024-05-05,"525 Adams St, New York City, NY 10001",Pilas
Bose SoundSport Headphones,1,99.99,2024-05-04,"370 9th St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),1,2.99,2024-05-19,"267 Willow St, San Francisco, CA 94016",Pilas
27in FHD Monitor,1,149.99,2024-05-09,"64 Maple St, New York City, NY 10001",Monitores
AA Batteries (4-pack),1,3.84,2024-05-08,"952 Washington St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),1,2.99,2024-05-15,"483 Washington St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150,2024-05-13,"861 2nd St, Seattle, WA 98101",Auriculares
AA Batteries (4-pack),1,3.84,2024-05-19,"489 9th St, Dallas, TX 75001",Pilas
AA Batteries (4-pack),1,3.84,2024-05-05,"678 Madison St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),1,2.99,2024-05-05,"325 Pine St, New York City, NY 10001",Pilas
27in 4K Gaming Monitor,1,389.99,2024-05-13,"727 Forest St, San Francisco, CA 94016",Monitores
Bose SoundSport Headphones,1,99.99,2024-05-13,"263 Hickory St, Boston, MA 02215",Auriculares
ThinkPad Laptop,1,999.99,2024-05-03,"161 Highland St, San Francisco, CA 94016",Portátiles
Flatscreen TV,1,300,2024-05-03,"370 Sunset St, Portland, ME 04101",Televisores
Wired Headphones,1,11.99,2024-05-12,"157 Sunset St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2024-05-14,"929 Main St, Boston, MA 02215",Auriculares
Wired Headphones,2,11.99,2024-05-05,"344 Dogwood St, New York City, NY 10001",Auriculares
USB-C Charging Cable,1,11.95,2024-05-01,"813 Highland St, San Francisco, CA 94016",Cargadores
34in Ultrawide Monitor,1,379.99,2024-05-12,"582 River St, Boston, MA 02215",Monitores
Flatscreen TV,1,300,2024-05-09,"410 8th St, San Francisco, CA 94016",Televisores
Wired Headphones,1,11.99,2024-05-05,"608 5th St, New York City, NY 10001",Auriculares
AAA Batteries (4-pack),1,2.99,2024-05-07,"837 Madison St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2024-05-15,"950 8th St, Austin, TX 73301",Cargadores
AAA Batteries (4-pack),1,2.99,2024-05-02,"165 Meadow St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2024-05-13,"794 Dogwood St, Seattle, WA 98101",Pilas
Flatscreen TV,1,300,2024-05-03,"589 Park St, San Francisco, CA 94016",Televisores
Apple Airpods Headphones,1,150,2024-05-14,"286 6th St, Boston, MA 02215",Auriculares
AAA Batteries (4-pack),2,2.99,2024-05-14,"77 Johnson St, Dallas, TX 75001",Pilas
Apple Airpods Headphones,1,150,2024-05-08,"45 River St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2024-05-11,"356 North St, Boston, MA 02215",Auriculares
Lightning Charging Cable,1,14.95,2024-05-12,"25 8th St, Atlanta, GA 30301",Cargadores
USB-C Charging Cable,1,11.95,2024-05-01,"166 Dogwood St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),1,2.99,2024-05-03,"782 Ridge St, Boston, MA 02215",Pilas
27in FHD Monitor,1,149.99,2024-05-02,"92 Spruce St, New York City, NY 10001",Monitores
27in FHD Monitor,1,149.99,2024-05-01,"120 Sunset St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2024-05-15,"802 Maple St, Seattle, WA 98101",Pilas
Wired Headphones,1,11.99,2024-05-12,"692 Jackson St, Portland, ME 04101",Auriculares
AAA Batteries (4-pack),2,2.99,2024-05-09,"573 2nd St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),1,2.99,2024-05-02,"346 13th St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2024-05-15,"862 7th St, Seattle, WA 98101",Auriculares
AAA Batteries (4-pack),1,2.99,2024-05-10,"340 11th St, Atlanta, GA 30301",Pilas
34in Ultrawide Monitor,1,379.99,2024-05-08,"285 Cedar St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2024-05-04,"376 Sunset St, Boston, MA 02215",Cargadores
AAA Batteries (4-pack),1,2.99,2024-05-19,"240 14th St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150,2024-05-20,"117 Lake St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2024-05-14,"365 Wilson St, San Francisco, CA 94016",Cargadores
LG Washing Machine,1,600.0,2024-05-16,"259 6th St, Los Angeles, CA 90001",Electrodomésticos
Bose SoundSport Headphones,1,99.99,2024-05-04,"375 4th St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2024-05-08,"920 Wilson St, New York City, NY 10001",Cargadores
USB-C Charging Cable,1,11.95,2024-05-04,"921 Cedar St, Atlanta, GA 30301",Cargadores
Wired Headphones,1,11.99,2024-05-08,"700 Sunset St, Los Angeles, CA 90001",Auriculares
ThinkPad Laptop,1,999.99,2024-05-01,"743 11th St, Dallas, TX 75001",Portátiles
USB-C Charging Cable,1,11.95,2024-05-05,"161 Center St, Boston, MA 02215",Cargadores
ThinkPad Laptop,1,999.99,2024-05-03,"57 Pine St, New York City, NY 10001",Portátiles
34in Ultrawide Monitor,1,379.99,2024-05-18,"118 Church St, Seattle, WA 98101",Monitores
Flatscreen TV,1,300,2024-05-14,"698 Spruce St, New York City, NY 10001",Televisores
Apple Airpods Headphones,1,150,2024-05-05,"846 Hickory St, Boston, MA 02215",Auriculares
Google Phone,1,600,2024-05-20,"980 7th St, Los Angeles, CA 90001",Teléfonos
AAA Batteries (4-pack),1,2.99,2024-05-19,"249 Jefferson St, Los Angeles, CA 90001",Pilas
27in 4K Gaming Monitor,1,389.99,2024-05-01,"807 14th St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),1,3.84,2024-05-02,"419 Washington St, Portland, OR 97035",Pilas
Bose SoundSport Headphones,1,99.99,2024-05-18,"719 West St, Austin, TX 73301",Auriculares
USB-C Charging Cable,1,11.95,2024-05-14,"701 Pine St, Austin, TX 73301",Cargadores
Lightning Charging Cable,1,14.95,2024-05-17,"991 6th St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2024-05-16,"761 Highland St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2024-05-17,"347 Jackson St, Los Angeles, CA 90001",Cargadores
USB-C Charging Cable,2,11.95,2024-05-05,"606 Lakeview St, Boston, MA 02215",Cargadores
Flatscreen TV,1,300,2024-05-19,"595 West St, Dallas, TX 75001",Televisores
