Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Wired Headphones,1,11.99,2023-10-24,"908 Washington St, Seattle, WA 98101",Auriculares
Google Phone,1,600.0,2023-10-21,"849 Ridge St, San Francisco, CA 94016",Teléfonos
USB-C Charging Cable,1,11.95,2023-10-21,"849 Ridge St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2023-10-30,"32 12th St, New York City, NY 10001",Pilas
iPhone,1,700.0,2023-10-22,"528 13th St, New York City, NY 10001",Teléfonos
AA Batteries (4-pack),1,3.84,2023-10-23,"891 14th St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,1,11.95,2023-10-18,"212 Hill St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2023-10-27,"114 Park St, Boston, MA 02215",Auriculares
AA Batteries (4-pack),1,3.84,2023-10-18,"935 Willow St, Seattle, WA 98101",Pilas
USB-C Charging Cable,1,11.95,2023-10-31,"5 Hill St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2023-10-20,"71 Meadow St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,1,11.95,2023-10-21,"966 14th St, Los Angeles, CA 90001",Cargadores
Vareebadd Phone,1,400.0,2023-10-17,"875 Lakeview St, Los Angeles, CA 90001",Teléfonos
27in FHD Monitor,1,149.99,2023-10-18,"886 1st St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),1,3.84,2023-10-27,"947 Sunset St, Boston, MA 02215",Pilas
34in Ultrawide Monitor,1,379.99,2023-10-29,"951 Elm St, Dallas, TX 75001",Monitores
Flatscreen TV,1,300.0,2023-10-26,"94 Spruce St, Los Angeles, CA 90001",Televisores
Wired Headphones,1,11.99,2023-10-18,"387 7th St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2023-10-29,"750 7th St, San Francisco, CA 94016",Cargadores
34in Ultrawide Monitor,1,379.99,2023-10-24,"728 1st St, Portland, OR 97035",Monitores
ThinkPad Laptop,1,999.99,2023-10-24,"728 1st St, Portland, OR 97035",Portátiles
Apple Airpods Headphones,1,150.0,2023-10-27,"368 Maple St, Atlanta, GA 30301",Auriculares
Apple Airpods Headphones,1,150.0,2023-10-24,"495 Hickory St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-10-24,"953 West St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),3,3.84,2023-10-22,"512 1st St, Austin, TX 73301",Pilas
Google Phone,1,600.0,2023-10-28,"243 West St, Los Angeles, CA 90001",Teléfonos
Bose SoundSport Headphones,1,99.99,2023-10-21,"339 Spruce St, Los Angeles, CA 90001",Auriculares
Google Phone,1,600.0,2023-10-29,"995 Main St, San Francisco, CA 94016",Teléfonos
LG Dryer,1,600.0,2023-10-28,"822 North St, San Francisco, CA 94016",Electrodomésticos
AAA Batteries (4-pack),1,2.99,2023-10-28,"822 North St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),2,2.99,2023-10-28,"874 1st St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),1,2.99,2023-10-30,"231 Ridge St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2023-10-24,"205 12th St, Seattle, WA 98101",Cargadores
AAA Batteries (4-pack),1,2.99,2023-10-19,"27 Cedar St, Seattle, WA 98101",Pilas
ThinkPad Laptop,1,999.99,2023-10-25,"699 Lake St, San Francisco, CA 94016",Portátiles
USB-C Charging Cable,1,11.95,2023-10-22,"388 Highland St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150.0,2023-10-26,"778 Maple St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2023-10-21,"592 Highland St, Los Angeles, CA 90001",Cargadores
Flatscreen TV,1,300.0,2023-10-22,"252 Lake St, Atlanta, GA 30301",Televisores
USB-C Charging Cable,1,11.95,2023-10-23,"275 Washington St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2023-10-29,"325 Cherry St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2023-10-27,"253 8th St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2023-10-22,"381 Center St, Dallas, TX 75001",Auriculares
AA Batteries (4-pack),4,3.84,2023-10-30,"817 Maple St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),2,2.99,2023-10-19,"237 Adams St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2023-10-21,"499 7th St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2023-10-18,"211 West St, San Francisco, CA 94016",Cargadores
Flatscreen TV,1,300.0,2023-10-28,"279 Madison St, Austin, TX 73301",Televisores
Apple Airpods Headphones,1,150.0,2023-10-17,"92 West St, San Francisco, CA 94016",Auriculares
Google Phone,1,600.0,2023-10-30,"448 11th St, Los Angeles, CA 90001",Teléfonos
AA Batteries (4-pack),1,3.84,2023-10-25,"427 Washington St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2023-10-19,"24 Wilson St, Atlanta, GA 30301",Auriculares
27in FHD Monitor,1,149.99,2023-10-27,"697 Chestnut St, New York City, NY 10001",Monitores
34in Ultrawide Monitor,1,379.99,2023-10-28,"384 Chestnut St, San Francisco, CA 94016",Monitores
Lightning Charging Cable,1,14.95,2023-10-23,"270 Main St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2023-10-23,"836 Jackson St, Boston, MA 02215",Cargadores
iPhone,1,700.0,2023-10-30,"84 Washington St, San Francisco, CA 94016",Teléfonos
Apple Airpods Headphones,1,150.0,2023-10-30,"84 Washington St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2023-10-30,"84 Washington St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2023-10-25,"812 11th St, Dallas, TX 75001",Auriculares
Lightning Charging Cable,1,14.95,2023-10-21,"568 14th St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),2,2.99,2023-10-18,"387 12th St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-10-18,"387 12th St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-10-22,"668 Johnson St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2023-10-20,"234 Sunset St, Austin, TX 73301",Auriculares
AAA Batteries (4-pack),1,2.99,2023-10-28,"908 Hickory St, Atlanta, GA 30301",Pilas
AAA Batteries (4-pack),1,2.99,2023-10-28,"663 Spruce St, Los Angeles, CA 90001",Pilas
Google Phone,1,600.0,2023-10-20,"149 Cedar St, Portland, OR 97035",Teléfonos
Apple Airpods Headphones,1,150.0,2023-10-23,"751 Hill St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2023-10-23,"751 Hill St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2023-10-21,"928 Park St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-10-24,"946 South St, Los Angeles, CA 90001",Pilas
iPhone,1,700.0,2023-10-28,"605 13th St, Boston, MA 02215",Teléfonos
34in Ultrawide Monitor,1,379.99,2023-10-21,"85 8th St, Boston, MA 02215",Monitores
Apple Airpods Headphones,1,150.0,2023-10-30,"844 14th St, Dallas, TX 75001",Auriculares
Apple Airpods Headphones,1,150.0,2023-10-22,"310 1st St, New York City, NY 10001",Auriculares
AAA Batteries (4-pack),3,2.99,2023-10-17,"434 Center St, Seattle, WA 98101",Pilas
Apple Airpods Headphones,1,150.0,2023-10-17,"682 Hickory St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2023-10-21,"437 Jefferson St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150.0,2023-10-25,"588 6th St, Portland, OR 97035",Auriculares
ThinkPad Laptop,1,999.99,2023-10-20,"124 14th St, Dallas, TX 75001",Portátiles
Lightning Charging Cable,1,14.95,2023-10-27,"117 Jackson St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-10-30,"554 Main St, Atlanta, GA 30301",Cargadores
AA Batteries (4-pack),1,3.84,2023-10-18,"792 Wilson St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),1,2.99,2023-10-24,"999 7th St, Boston, MA 02215",Pilas
Google Phone,1,600.0,2023-10-28,"948 9th St, Boston, MA 02215",Teléfonos
Wired Headphones,1,11.99,2023-10-19,"648 Elm St, Portland, OR 97035",Auriculares
AA Batteries (4-pack),2,3.84,2023-10-18,"435 Cedar St, Seattle, WA 98101",Pilas
Lightning Charging Cable,1,14.95,2023-10-30,"530 Chestnut St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2023-10-24,"112 Ridge St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),2,2.99,2023-10-25,"594 Lincoln St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),1,3.84,2023-10-23,"437 Church St, Dallas, TX 75001",Pilas
Apple Airpods Headphones,1,150.0,2023-10-20,"62 Hill St, Los Angeles, CA 90001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-10-27,"746 6th St, Austin, TX 73301",Auriculares
USB-C Charging Cable,1,11.95,2023-10-24,"263 Meadow St, Seattle, WA 98101",Cargadores
iPhone,1,700.0,2023-10-28,"358 Center St, Portland, OR 97035",Teléfonos
Lightning Charging Cable,1,14.95,2023-10-28,"358 Center St, Portland, OR 97035",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-10-17,"447 Ridge St, Austin, TX 73301",Monitores
USB-C Charging Cable,1,11.95,2023-10-19,"112 West St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-10-17,"735 Madison St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2023-10-22,"450 Highland St, Dallas, TX 75001",Pilas
AA Batteries (4-pack),3,3.84,2023-10-18,"282 North St, New York City, NY 10001",Pilas
AA Batteries (4-pack),3,3.84,2023-10-22,"809 Sunset St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2023-10-18,"416 Dogwood St, Los Angeles, CA 90001",Auriculares
34in Ultrawide Monitor,1,379.99,2023-10-19,"11 Forest St, Dallas, TX 75001",Monitores
Lightning Charging Cable,1,14.95,2023-10-24,"151 Hickory St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-10-25,"30 Lake St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2023-10-19,"432 12th St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2023-10-29,"80 Hickory St, Seattle, WA 98101",Cargadores
34in Ultrawide Monitor,1,379.99,2023-10-22,"615 Wilson St, Seattle, WA 98101",Monitores
Lightning Charging Cable,1,14.95,2023-10-18,"909 Main St, Portland, OR 97035",Cargadores
Wired Headphones,1,11.99,2023-10-22,"785 Lincoln St, Los Angeles, CA 90001",Auriculares
Macbook Pro Laptop,1,1700,2023-10-22,"122 2nd St, New York City, NY 10001",Portátiles
AAA Batteries (4-pack),1,2.99,2023-10-24,"115 Meadow St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2023-10-31,"814 13th St, Seattle, WA 98101",Pilas
ThinkPad Laptop,1,999.99,2023-10-17,"477 Madison St, Portland, OR 97035",Portátiles
Apple Airpods Headphones,1,150,2023-10-28,"201 5th St, Boston, MA 02215",Auriculares
AAA Batteries (4-pack),2,2.99,2023-10-22,"805 Spruce St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,1,11.95,2023-10-26,"736 Johnson St, New York City, NY 10001",Cargadores
Google Phone,1,600,2023-10-22,"271 Johnson St, Seattle, WA 98101",Teléfonos
Google Phone,1,600,2023-10-29,"154 Johnson St, New York City, NY 10001",Teléfonos
iPhone,1,700,2023-10-21,"173 Willow St, Dallas, TX 75001",Teléfonos
27in 4K Gaming Monitor,1,389.99,2023-10-29,"171 Forest St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),2,2.99,2023-10-19,"79 5th St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,1,11.95,2023-10-27,"138 9th St, Dallas, TX 75001",Cargadores
AAA Batteries (4-pack),2,2.99,2023-10-22,"766 Hickory St, Los Angeles, CA 90001",Pilas
Macbook Pro Laptop,1,1700,2023-10-26,"117 River St, Atlanta, GA 30301",Portátiles
AA Batteries (4-pack),1,3.84,2023-10-18,"890 13th St, Boston, MA 02215",Pilas
Lightning Charging Cable,1,14.95,2023-10-25,"856 Jackson St, Los Angeles, CA 90001",Cargadores
27in FHD Monitor,1,149.99,2023-10-22,"448 Maple St, Portland, OR 97035",Monitores
ThinkPad Laptop,1,999.99,2023-10-22,"325 14th St, San Francisco, CA 94016",Portátiles
Apple Airpods Headphones,1,150,2023-10-25,"193 Meadow St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2023-10-25,"193 Meadow St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2023-10-25,"963 13th St, Los Angeles, CA 90001",Pilas
34in Ultrawide Monitor,1,379.99,2023-10-30,"363 Chestnut St, Atlanta, GA 30301",Monitores
27in 4K Gaming Monitor,1,389.99,2023-10-22,"239 Johnson St, Los Angeles, CA 90001",Monitores
Apple Airpods Headphones,1,150,2023-10-31,"509 6th St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2023-10-28,"826 West St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2023-10-24,"807 12th St, Dallas, TX 75001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-10-25,"239 Park St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2023-10-21,"350 Main St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-10-30,"608 9th St, Portland, OR 97035",Auriculares
Google Phone,1,600,2023-10-20,"672 2nd St, Atlanta, GA 30301",Teléfonos
USB-C Charging Cable,1,11.95,2023-10-20,"672 2nd St, Atlanta, GA 30301",Cargadores
USB-C Charging Cable,1,11.95,2023-10-23,"448 Cedar St, Atlanta, GA 30301",Cargadores
Wired Headphones,1,11.99,2023-10-17,"17 Lakeview St, Los Angeles, CA 90001",Auriculares
Vareebadd Phone,1,400,2023-10-29,"239 Sunset St, Dallas, TX 75001",Teléfonos
Wired Headphones,1,11.99,2023-10-29,"239 Sunset St, Dallas, TX 75001",Auriculares
Lightning Charging Cable,1,14.95,2023-10-22,"792 Dogwood St, New York City, NY 10001",Cargadores
Flatscreen TV,1,300,2023-10-29,"281 Park St, New York City, NY 10001",Televisores
Google Phone,1,600,2023-10-24,"920 Chestnut St, Portland, ME 04101",Teléfonos
USB-C Charging Cable,1,11.95,2023-10-24,"920 Chestnut St, Portland, ME 04101",Cargadores
USB-C Charging Cable,1,11.95,2023-10-27,"59 Adams St, Atlanta, GA 30301",Cargadores
Lightning Charging Cable,1,14.95,2023-10-28,"892 Jefferson St, Seattle, WA 98101",Cargadores
ThinkPad Laptop,1,999.99,2023-10-28,"729 Cedar St, Boston, MA 02215",Portátiles
USB-C Charging Cable,1,11.95,2023-10-26,"145 Walnut St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-10-22,"625 Lincoln St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2023-10-23,"509 Elm St, New York City, NY 10001",Auriculares
Wired Headphones,2,11.99,2023-10-23,"279 Cherry St, San Francisco, CA 94016",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-10-18,"404 Forest St, New York City, NY 10001",Monitores
Lightning Charging Cable,1,14.95,2023-10-22,"368 Meadow St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-10-25,"227 Lincoln St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2023-10-26,"865 Cedar St, Atlanta, GA 30301",Auriculares
AA Batteries (4-pack),1,3.84,2023-10-26,"720 Cedar St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2023-10-19,"875 6th St, Seattle, WA 98101",Auriculares
Bose SoundSport Headphones,1,99.99,2023-10-21,"548 4th St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-10-28,"288 5th St, Portland, OR 97035",Auriculares
AA Batteries (4-pack),1,3.84,2023-10-23,"637 4th St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2023-10-24,"67 Spruce St, San Francisco, CA 94016",Auriculares
20in Monitor,1,109.99,2023-10-17,"977 7th St, New York City, NY 10001",Monitores
AAA Batteries (4-pack),2,2.99,2023-10-20,"320 Dogwood St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),1,3.84,2023-10-21,"790 Washington St, San Francisco, CA 94016",Pilas
ThinkPad Laptop,1,999.99,2023-10-31,"121 Lincoln St, Dallas, TX 75001",Portátiles
AA Batteries (4-pack),2,3.84,2023-10-24,"816 Washington St, Dallas, TX 75001",Pilas
27in FHD Monitor,1,149.99,2023-10-30,"798 14th St, Portland, ME 04101",Monitores
AA Batteries (4-pack),2,3.84,2023-10-28,"870 Elm St, Atlanta, GA 30301",Pilas
Macbook Pro Laptop,1,1700,2023-10-17,"745 12th St, Los Angeles, CA 90001",Portátiles
AA Batteries (4-pack),1,3.84,2023-10-26,"52 14th St, New York City, NY 10001",Pilas
Macbook Pro Laptop,1,1700,2023-10-17,"871 Wilson St, Boston, MA 02215",Portátiles
USB-C Charging Cable,1,11.95,2023-10-29,"80 Church St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,2,11.95,2023-10-23,"588 Walnut St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2023-10-20,"756 Spruce St, Boston, MA 02215",Auriculares
Macbook Pro Laptop,1,1700,2023-10-28,"836 North St, Atlanta, GA 30301",Portátiles
27in FHD Monitor,1,149.99,2023-10-22,"154 8th St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2023-10-27,"97 Lake St, Seattle, WA 98101",Cargadores
Wired Headphones,1,11.99,2023-10-31,"459 Dogwood St, New York City, NY 10001",Auriculares
USB-C Charging Cable,1,11.95,2023-10-28,"986 6th St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2023-10-26,"492 Jackson St, Dallas, TX 75001",Auriculares
Google Phone,1,600,2023-10-17,"900 10th St, San Francisco, CA 94016",Teléfonos
Flatscreen TV,1,300,2023-10-31,"885 14th St, Seattle, WA 98101",Televisores
AAA Batteries (4-pack),1,2.99,2023-10-27,"871 Chestnut St, Austin, TX 73301",Pilas
AAA Batteries (4-pack),1,2.99,2023-10-21,"620 Maple St, Dallas, TX 75001",Pilas
AAA Batteries (4-pack),2,2.99,2023-10-22,"148 14th St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2023-10-19,"253 12th St, Los Angeles, CA 90001",Pilas
34in Ultrawide Monitor,1,379.99,2023-10-22,"148 West St, San Francisco, CA 94016",Monitores
27in 4K Gaming Monitor,1,389.99,2023-10-28,"574 Church St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2023-10-22,"253 Church St, San Francisco, CA 94016",Pilas
Flatscreen TV,1,300,2023-10-20,"421 7th St, New York City, NY 10001",Televisores
ThinkPad Laptop,1,999.99,2023-10-25,"835 Willow St, New York City, NY 10001",Portátiles
AAA Batteries (4-pack),1,2.99,2023-10-21,"604 8th St, Seattle, WA 98101",Pilas
iPhone,1,700,2023-10-21,"604 8th St, Seattle, WA 98101",Teléfonos
Bose SoundSport Headphones,1,99.99,2023-10-19,"589 Pine St, Boston, MA 02215",Auriculares
Lightning Charging Cable,1,14.95,2023-10-19,"670 Sunset St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-10-21,"538 Meadow St, Boston, MA 02215",Pilas
Lightning Charging Cable,1,14.95,2023-10-27,"245 South St, Dallas, TX 75001",Cargadores
USB-C Charging Cable,1,11.95,2023-10-31,"235 Lakeview St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2023-10-26,"143 Maple St, Los Angeles, CA 90001",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-10-28,"499 Washington St, Portland, OR 97035",Monitores
AA Batteries (4-pack),1,3.84,2023-10-25,"338 Walnut St, San Francisco, CA 94016",Pilas
34in Ultrawide Monitor,1,379.99,2023-10-20,"16 Park St, Los Angeles, CA 90001",Monitores
Apple Airpods Headphones,1,150,2023-10-20,"791 8th St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-10-27,"552 Cherry St, Los Angeles, CA 90001",Auriculares
iPhone,1,700,2023-10-28,"929 5th St, Boston, MA 02215",Teléfonos
AAA Batteries (4-pack),1,2.99,2023-10-17,"527 Meadow St, Dallas, TX 75001",Pilas
Apple Airpods Headphones,1,150,2023-10-21,"402 Lincoln St, Dallas, TX 75001",Auriculares
Wired Headphones,1,11.99,2023-10-26,"58 Lakeview St, Dallas, TX 75001",Auriculares
Google Phone,1,600,2023-10-20,"551 River St, Seattle, WA 98101",Teléfonos
Bose SoundSport Headphones,1,99.99,2023-10-20,"551 River St, Seattle, WA 98101",Auriculares
ThinkPad Laptop,1,999.99,2023-10-25,"200 5th St, San Francisco, CA 94016",Portátiles
USB-C Charging Cable,1,11.95,2023-10-25,"200 5th St, San Francisco, CA 94016",Cargadores
27in FHD Monitor,1,149.99,2023-10-20,"847 Spruce St, New York City, NY 10001",Monitores
34in Ultrawide Monitor,1,379.99,2023-10-22,"755 Church St, Austin, TX 73301",Monitores
27in FHD Monitor,1,149.99,2023-10-21,"172 North St, Boston, MA 02215",Monitores
Bose SoundSport Headphones,1,99.99,2023-10-21,"807 Madison St, Atlanta, GA 30301",Auriculares
20in Monitor,1,109.99,2023-10-20,"492 4th St, Portland, OR 97035",Monitores
AA Batteries (4-pack),1,3.84,2023-10-29,"703 Walnut St, Austin, TX 73301",Pilas
iPhone,1,700,2023-10-18,"226 Lincoln St, Boston, MA 02215",Teléfonos
USB-C Charging Cable,1,11.95,2023-10-22,"872 Jackson St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2023-10-22,"459 5th St, Dallas, TX 75001",Cargadores
Google Phone,1,600,2023-10-21,"777 10th St, Boston, MA 02215",Teléfonos
Wired Headphones,1,11.99,2023-10-20,"829 South St, Portland, OR 97035",Auriculares
iPhone,1,700,2023-10-23,"221 Spruce St, Seattle, WA 98101",Teléfonos
Bose SoundSport Headphones,1,99.99,2023-10-30,"317 Lake St, Los Angeles, CA 90001",Auriculares
iPhone,1,700,2023-10-21,"587 Cedar St, San Francisco, CA 94016",Teléfonos
Lightning Charging Cable,1,14.95,2023-10-21,"587 Cedar St, San Francisco, CA 94016",Cargadores
Macbook Pro Laptop,1,1700,2023-10-29,"133 Ridge St, New York City, NY 10001",Portátiles
Apple Airpods Headphones,1,150,2023-10-23,"186 7th St, Austin, TX 73301",Auriculares
Apple Airpods Headphones,1,150,2023-10-19,"428 Elm St, Seattle, WA 98101",Auriculares
Lightning Charging Cable,1,14.95,2023-10-25,"272 Forest St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2023-10-19,"155 Pine St, Portland, OR 97035",Pilas
Apple Airpods Headphones,1,150,2023-10-26,"789 Center St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2023-10-25,"386 9th St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,1,11.95,2023-10-24,"93 14th St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2023-10-31,"917 14th St, Dallas, TX 75001",Cargadores
Apple Airpods Headphones,2,150,2023-10-17,"180 Center St, Portland, OR 97035",Auriculares
Apple Airpods Headphones,1,150,2023-10-20,"2 Spruce St, Atlanta, GA 30301",Auriculares
USB-C Charging Cable,1,11.95,2023-10-31,"647 13th St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),3,2.99,2023-10-24,"360 North St, Boston, MA 02215",Pilas
Wired Headphones,1,11.99,2023-10-22,"144 Wilson St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-10-21,"174 South St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-10-19,"480 5th St, San Francisco, CA 94016",Pilas
34in Ultrawide Monitor,1,379.99,2023-10-23,"917 Spruce St, San Francisco, CA 94016",Monitores
27in FHD Monitor,1,149.99,2023-10-26,"934 Cherry St, Portland, OR 97035",Monitores
AAA Batteries (4-pack),2,2.99,2023-10-24,"482 Jefferson St, Dallas, TX 75001",Pilas
Apple Airpods Headphones,1,150,2023-10-28,"1 Wilson St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,3,11.95,2023-10-20,"663 Sunset St, San Francisco, CA 94016",Cargadores
27in FHD Monitor,1,149.99,2023-10-19,"156 6th St, Atlanta, GA 30301",Monitores
20in Monitor,1,109.99,2023-10-30,"584 Cedar St, Boston, MA 02215",Monitores
Apple Airpods Headphones,1,150,2023-10-29,"695 Pine St, San Francisco, CA 94016",Auriculares
34in Ultrawide Monitor,1,379.99,2023-10-29,"659 River St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2023-10-29,"321 6th St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2023-10-21,"442 Center St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),2,2.99,2023-10-21,"442 Center St, Boston, MA 02215",Pilas
