Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
AAA Batteries (4-pack),4,2.99,2023-11-20,"458 Meadow St, Portland, OR 97035",Pilas
Lightning Charging Cable,1,14.95,2023-11-20,"873 Hickory St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2023-11-25,"697 West St, Dallas, TX 75001",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-11-29,"256 Adams St, Seattle, WA 98101",Monitores
Lightning Charging Cable,1,14.95,2023-11-26,"250 South St, Los Angeles, CA 90001",Cargadores
USB-C Charging Cable,1,11.95,2023-11-18,"42 12th St, Boston, MA 02215",Cargadores
AAA Batteries (4-pack),2,2.99,2023-11-24,"319 Cherry St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2023-11-17,"868 Elm St, Seattle, WA 98101",Cargadores
AA Batteries (4-pack),3,3.84,2023-11-27,"267 North St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2023-11-17,"325 Pine St, Austin, TX 73301",Auriculares
Lightning Charging Cable,1,14.95,2023-11-21,"378 Ridge St, New York City, NY 10001",Cargadores
27in FHD Monitor,1,149.99,2023-11-22,"143 10th St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),1,3.84,2023-11-20,"898 Chestnut St, Boston, MA 02215",Pilas
27in 4K Gaming Monitor,1,389.99,2023-11-27,"236 2nd St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2023-11-20,"380 Willow St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-11-29,"187 Lakeview St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),2,2.99,2023-11-29,"845 Jackson St, Seattle, WA 98101",Pilas
AA Batteries (4-pack),3,3.84,2023-11-20,"167 9th St, San Francisco, CA 94016",Pilas
ThinkPad Laptop,1,999.99,2023-11-18,"198 Maple St, San Francisco, CA 94016",Portátiles
27in 4K Gaming Monitor,1,389.99,2023-11-25,"330 Elm St, New York City, NY 10001",Monitores
27in FHD Monitor,1,149.99,2023-11-29,"111 Dogwood St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2023-11-20,"108 Lake St, Boston, MA 02215",Cargadores
Google Phone,1,600,2023-11-30,"600 Willow St, Portland, OR 97035",Teléfonos
Bose SoundSport Headphones,1,99.99,2023-11-30,"600 Willow St, Portland, OR 97035",Auriculares
Lightning Charging Cable,1,14.95,2023-11-18,"813 Park St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2023-11-23,"401 13th St, Boston, MA 02215",Cargadores
AAA Batteries (4-pack),1,2.99,2023-11-27,"919 North St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2023-11-29,"536 Forest St, Dallas, TX 75001",Pilas
USB-C Charging Cable,1,11.95,2023-11-30,"271 Meadow St, Seattle, WA 98101",Cargadores
USB-C Charging Cable,1,11.95,2023-11-19,"740 Forest St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2023-11-28,"206 West St, Los Angeles, CA 90001",Auriculares
Vareebadd Phone,1,400,2023-11-17,"583 Adams St, Los Angeles, CA 90001",Teléfonos
Flatscreen TV,1,300,2023-11-29,"200 Madison St, Dallas, TX 75001",Televisores
AAA Batteries (4-pack),1,2.99,2023-11-20,"188 Jefferson St, Atlanta, GA 30301",Pilas
Flatscreen TV,1,300,2023-11-21,"803 Wilson St, New York City, NY 10001",Televisores
27in 4K Gaming Monitor,1,389.99,2023-11-27,"868 8th St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),3,3.84,2023-11-27,"817 Spruce St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150,2023-11-24,"81 North St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2023-11-18,"383 River St, Portland, OR 97035",Pilas
Flatscreen TV,1,300,2023-11-18,"25 7th St, San Francisco, CA 94016",Televisores
AAA Batteries (4-pack),1,2.99,2023-11-17,"648 Jackson St, Los Angeles, CA 90001",Pilas
ThinkPad Laptop,1,999.99,2023-11-26,"877 Lincoln St, Dallas, TX 75001",Portátiles
Lightning Charging Cable,1,14.95,2023-11-24,"357 10th St, Seattle, WA 98101",Cargadores
AA Batteries (4-pack),1,3.84,2023-11-28,"161 Center St, Boston, MA 02215",Pilas
Lightning Charging Cable,1,14.95,2023-11-21,"704 11th St, Boston, MA 02215",Cargadores
Flatscreen TV,1,300,2023-11-25,"218 Willow St, San Francisco, CA 94016",Televisores
USB-C Charging Cable,1,11.95,2023-11-28,"3 South St, New York City, NY 10001",Cargadores
LG Dryer,1,600.0,2023-11-29,"456 West St, Boston, MA 02215",Electrodomésticos
Flatscreen TV,1,300,2023-11-27,"774 Lake St, New York City, NY 10001",Televisores
Bose SoundSport Headphones,1,99.99,2023-11-17,"821 Elm St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2023-11-22,"85 Walnut St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,2,14.95,2023-11-26,"90 5th St, Seattle, WA 98101",Cargadores
Apple Airpods Headphones,1,150,2023-11-24,"953 7th St, Seattle, WA 98101",Auriculares
USB-C Charging Cable,1,11.95,2023-11-22,"546 Washington St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2023-11-18,"973 Cedar St, Atlanta, GA 30301",Auriculares
AA Batteries (4-pack),1,3.84,2023-11-29,"564 Cedar St, Boston, MA 02215",Pilas
27in 4K Gaming Monitor,1,389.99,2023-11-20,"740 Park St, Seattle, WA 98101",Monitores
AAA Batteries (4-pack),1,2.99,2023-11-18,"923 Sunset St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2023-11-21,"858 11th St, Atlanta, GA 30301",Auriculares
Macbook Pro Laptop,1,1700,2023-11-19,"417 Park St, Boston, MA 02215",Portátiles
Google Phone,1,600,2023-11-17,"745 West St, Portland, OR 97035",Teléfonos
27in FHD Monitor,1,149.99,2023-11-17,"181 Adams St, Portland, OR 97035",Monitores
USB-C Charging Cable,1,11.95,2023-11-23,"198 River St, Seattle, WA 98101",Cargadores
USB-C Charging Cable,1,11.95,2023-11-23,"602 South St, Seattle, WA 98101",Cargadores
Lightning Charging Cable,1,14.95,2023-11-19,"586 Cherry St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-11-22,"773 River St, Boston, MA 02215",Auriculares
AAA Batteries (4-pack),2,2.99,2023-11-27,"373 Sunset St, Seattle, WA 98101",Pilas
Apple Airpods Headphones,1,150,2023-11-20,"338 Spruce St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2023-11-27,"248 12th St, Boston, MA 02215",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-11-20,"875 6th St, Atlanta, GA 30301",Monitores
USB-C Charging Cable,1,11.95,2023-11-22,"906 11th St, Portland, OR 97035",Cargadores
Lightning Charging Cable,1,14.95,2023-11-28,"954 Church St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2023-11-20,"573 Jackson St, Seattle, WA 98101",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-11-23,"307 Dogwood St, New York City, NY 10001",Monitores
iPhone,1,700,2023-11-30,"977 Johnson St, Atlanta, GA 30301",Teléfonos
Flatscreen TV,1,300,2023-11-17,"97 Hill St, Austin, TX 73301",Televisores
AAA Batteries (4-pack),5,2.99,2023-11-17,"97 Hill St, Austin, TX 73301",Pilas
USB-C Charging Cable,1,11.95,2023-11-30,"593 South St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-11-30,"593 South St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),2,3.84,2023-11-20,"330 Main St, Austin, TX 73301",Pilas
Wired Headphones,1,11.99,2023-11-27,"940 4th St, Portland, OR 97035",Auriculares
27in FHD Monitor,1,149.99,2023-11-25,"979 6th St, New York City, NY 10001",Monitores
USB-C Charging Cable,1,11.95,2023-11-19,"874 Forest St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2023-11-17,"968 Elm St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2023-11-28,"702 Cherry St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-11-20,"793 Main St, Portland, OR 97035",Auriculares
Vareebadd Phone,1,400,2023-11-18,"105 Park St, Seattle, WA 98101",Teléfonos
Lightning Charging Cable,1,14.95,2023-11-17,"47 Cedar St, Atlanta, GA 30301",Cargadores
Lightning Charging Cable,1,14.95,2023-11-17,"899 Adams St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-11-18,"339 Lake St, Dallas, TX 75001",Pilas
27in 4K Gaming Monitor,1,389.99,2023-11-17,"240 Wilson St, Los Angeles, CA 90001",Monitores
Wired Headphones,1,11.99,2023-11-24,"841 7th St, Seattle, WA 98101",Auriculares
Wired Headphones,1,11.99,2023-11-18,"555 12th St, Atlanta, GA 30301",Auriculares
Vareebadd Phone,1,400,2023-11-23,"334 Lincoln St, Los Angeles, CA 90001",Teléfonos
Lightning Charging Cable,1,14.95,2023-11-17,"736 Walnut St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2023-11-29,"525 Pine St, Dallas, TX 75001",Auriculares
27in FHD Monitor,1,149.99,2023-11-20,"320 Center St, New York City, NY 10001",Monitores
AA Batteries (4-pack),1,3.84,2023-11-21,"702 6th St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2023-11-19,"667 Lakeview St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-11-17,"11 Adams St, San Francisco, CA 94016",Pilas
ThinkPad Laptop,1,999.99,2023-11-19,"117 14th St, Dallas, TX 75001",Portátiles
34in Ultrawide Monitor,1,379.99,2023-11-20,"700 Spruce St, New York City, NY 10001",Monitores
Apple Airpods Headphones,1,150,2023-11-21,"544 Willow St, San Francisco, CA 94016",Auriculares
20in Monitor,1,109.99,2023-11-19,"231 1st St, Boston, MA 02215",Monitores
Lightning Charging Cable,1,14.95,2023-11-17,"847 9th St, Dallas, TX 75001",Cargadores
Bose SoundSport Headphones,1,99.99,2023-11-25,"416 Sunset St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-11-30,"585 Church St, Atlanta, GA 30301",Auriculares
Apple Airpods Headphones,1,150,2023-11-18,"967 Johnson St, Dallas, TX 75001",Auriculares
27in FHD Monitor,1,149.99,2023-11-17,"262 Hickory St, Atlanta, GA 30301",Monitores
Flatscreen TV,1,300,2023-11-18,"880 Dogwood St, Los Angeles, CA 90001",Televisores
Flatscreen TV,1,300,2023-11-24,"483 North St, Boston, MA 02215",Televisores
Apple Airpods Headphones,1,150,2023-11-27,"450 Walnut St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-11-19,"106 Wilson St, Atlanta, GA 30301",Auriculares
USB-C Charging Cable,1,11.95,2023-11-19,"42 Cherry St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2023-11-29,"275 Forest St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-11-22,"480 Main St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2023-11-21,"281 14th St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-11-18,"758 Meadow St, Seattle, WA 98101",Pilas
Wired Headphones,1,11.99,2023-11-27,"107 North St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2023-11-24,"287 Hickory St, Austin, TX 73301",Auriculares
iPhone,1,700,2023-11-17,"457 Dogwood St, Seattle, WA 98101",Teléfonos
AAA Batteries (4-pack),1,2.99,2023-11-28,"592 Adams St, Atlanta, GA 30301",Pilas
AAA Batteries (4-pack),2,2.99,2023-11-24,"89 Willow St, Seattle, WA 98101",Pilas
Lightning Charging Cable,1,14.95,2023-11-25,"795 6th St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-11-20,"208 West St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,1,99.99,2023-11-21,"48 10th St, New York City, NY 10001",Auriculares
USB-C Charging Cable,2,11.95,2023-11-24,"330 12th St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),3,2.99,2023-11-18,"782 Jefferson St, San Francisco, CA 94016",Pilas
27in 4K Gaming Monitor,1,389.99,2023-11-23,"279 Spruce St, Dallas, TX 75001",Monitores
27in FHD Monitor,1,149.99,2023-11-23,"321 Lake St, Seattle, WA 98101",Monitores
20in Monitor,1,109.99,2023-11-21,"568 Meadow St, San Francisco, CA 94016",Monitores
Macbook Pro Laptop,1,1700,2023-11-21,"160 Maple St, Portland, OR 97035",Portátiles
27in FHD Monitor,1,149.99,2023-11-23,"41 Pine St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),2,3.84,2023-11-21,"619 Forest St, Seattle, WA 98101",Pilas
Wired Headphones,1,11.99,2023-11-21,"235 14th St, Los Angeles, CA 90001",Auriculares
Flatscreen TV,1,300,2023-11-23,"478 8th St, Austin, TX 73301",Televisores
Wired Headphones,1,11.99,2023-11-25,"972 Jefferson St, Seattle, WA 98101",Auriculares
AAA Batteries (4-pack),4,2.99,2023-11-23,"479 Church St, San Francisco, CA 94016",Pilas
Bose SoundSport Headphones,1,99.99,2023-11-29,"790 Washington St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),2,2.99,2023-11-20,"103 Elm St, Boston, MA 02215",Pilas
27in FHD Monitor,1,149.99,2023-11-28,"920 Main St, Los Angeles, CA 90001",Monitores
Apple Airpods Headphones,1,150,2023-11-19,"768 Dogwood St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2023-11-24,"827 Lincoln St, Boston, MA 02215",Auriculares
Macbook Pro Laptop,1,1700,2023-11-21,"671 River St, Dallas, TX 75001",Portátiles
Apple Airpods Headphones,1,150,2023-11-17,"963 Main St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2023-11-20,"417 Meadow St, Portland, OR 97035",Cargadores
AAA Batteries (4-pack),1,2.99,2023-11-25,"464 14th St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),2,2.99,2023-11-26,"883 Lakeview St, San Francisco, CA 94016",Pilas
iPhone,1,700,2023-11-28,"64 Lake St, Seattle, WA 98101",Teléfonos
USB-C Charging Cable,1,11.95,2023-11-29,"851 8th St, New York City, NY 10001",Cargadores
Flatscreen TV,1,300,2023-11-17,"828 Jackson St, Los Angeles, CA 90001",Televisores
Macbook Pro Laptop,1,1700,2023-11-28,"100 Lakeview St, Los Angeles, CA 90001",Portátiles
AAA Batteries (4-pack),1,2.99,2023-11-21,"2 Main St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2023-11-21,"681 5th St, Boston, MA 02215",Cargadores
Wired Headphones,1,11.99,2023-11-22,"512 Maple St, Atlanta, GA 30301",Auriculares
20in Monitor,1,109.99,2023-11-28,"329 West St, Los Angeles, CA 90001",Monitores
Apple Airpods Headphones,1,150,2023-11-18,"204 River St, Portland, OR 97035",Auriculares
Wired Headphones,1,11.99,2023-11-20,"873 4th St, San Francisco, CA 94016",Auriculares
Macbook Pro Laptop,1,1700,2023-11-28,"439 Jefferson St, San Francisco, CA 94016",Portátiles
Lightning Charging Cable,1,14.95,2023-11-20,"723 Sunset St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-11-24,"187 Wilson St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2023-11-18,"460 Spruce St, Dallas, TX 75001",Cargadores
Google Phone,1,600,2023-11-26,"988 North St, New York City, NY 10001",Teléfonos
Lightning Charging Cable,1,14.95,2023-11-19,"865 12th St, Atlanta, GA 30301",Cargadores
Apple Airpods Headphones,1,150,2023-11-25,"849 Jefferson St, San Francisco, CA 94016",Auriculares
27in FHD Monitor,1,149.99,2023-11-24,"294 2nd St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2023-11-17,"554 Church St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2023-11-26,"867 Center St, Portland, OR 97035",Pilas
Google Phone,1,600,2023-11-22,"467 12th St, San Francisco, CA 94016",Teléfonos
AA Batteries (4-pack),1,3.84,2023-11-21,"538 12th St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2023-11-20,"667 14th St, Seattle, WA 98101",Cargadores
Wired Headphones,1,11.99,2023-11-21,"950 12th St, Atlanta, GA 30301",Auriculares
Apple Airpods Headphones,1,150,2023-11-27,"116 Wilson St, Atlanta, GA 30301",Auriculares
27in FHD Monitor,1,149.99,2023-11-30,"312 Madison St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),2,3.84,2023-11-24,"586 Park St, Dallas, TX 75001",Pilas
Bose SoundSport Headphones,1,99.99,2023-11-19,"135 North St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-11-24,"820 Lincoln St, Austin, TX 73301",Pilas
27in 4K Gaming Monitor,1,389.99,2023-11-19,"498 Dogwood St, San Francisco, CA 94016",Monitores
Lightning Charging Cable,1,14.95,2023-11-29,"905 Johnson St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-11-19,"481 Meadow St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,1,11.95,2023-11-19,"773 Adams St, New York City, NY 10001",Cargadores
Flatscreen TV,1,300,2023-11-19,"206 Jefferson St, San Francisco, CA 94016",Televisores
AA Batteries (4-pack),3,3.84,2023-11-20,"660 Church St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),2,2.99,2023-11-25,"906 Ridge St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),3,2.99,2023-11-19,"523 Dogwood St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2023-11-26,"910 8th St, Austin, TX 73301",Cargadores
AA Batteries (4-pack),1,3.84,2023-11-28,"870 Jackson St, Boston, MA 02215",Pilas
Macbook Pro Laptop,1,1700,2023-11-27,"708 4th St, New York City, NY 10001",Portátiles
Apple Airpods Headphones,1,150,2023-11-26,"673 Johnson St, New York City, NY 10001",Auriculares
27in FHD Monitor,1,149.99,2023-11-17,"887 6th St, Portland, OR 97035",Monitores
USB-C Charging Cable,1,11.95,2023-11-28,"256 6th St, San Francisco, CA 94016",Cargadores
ThinkPad Laptop,1,999.99,2023-11-18,"118 2nd St, New York City, NY 10001",Portátiles
Wired Headphones,1,11.99,2023-11-19,"793 12th St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2023-11-27,"301 Forest St, New York City, NY 10001",Cargadores
Macbook Pro Laptop,1,1700,2023-11-25,"728 Walnut St, Atlanta, GA 30301",Portátiles
AA Batteries (4-pack),1,3.84,2023-11-18,"273 Hill St, San Francisco, CA 94016",Pilas
Flatscreen TV,1,300,2023-11-18,"153 Wilson St, San Francisco, CA 94016",Televisores
Bose SoundSport Headphones,1,99.99,2023-11-30,"892 Spruce St, New York City, NY 10001",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-11-22,"493 11th St, Dallas, TX 75001",Monitores
Bose SoundSport Headphones,1,99.99,2023-11-23,"906 Walnut St, Dallas, TX 75001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-11-21,"313 Lake St, San Francisco, CA 94016",Pilas
Google Phone,1,600,2023-11-19,"220 Center St, Boston, MA 02215",Teléfonos
Wired Headphones,1,11.99,2023-11-17,"836 Johnson St, Portland, OR 97035",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-11-23,"405 Park St, Boston, MA 02215",Monitores
Vareebadd Phone,1,400,2023-11-24,"62 Willow St, San Francisco, CA 94016",Teléfonos
Bose SoundSport Headphones,1,99.99,2023-11-22,"159 Forest St, Portland, OR 97035",Auriculares
ThinkPad Laptop,1,999.99,2023-11-18,"157 7th St, Los Angeles, CA 90001",Portátiles
27in 4K Gaming Monitor,1,389.99,2023-11-18,"730 Hill St, Atlanta, GA 30301",Monitores
USB-C Charging Cable,1,11.95,2023-11-24,"836 Main St, Portland, ME 04101",Cargadores
AAA Batteries (4-pack),1,2.99,2023-11-26,"15 Pine St, New York City, NY 10001",Pilas
27in FHD Monitor,1,149.99,2023-11-24,"829 11th St, Seattle, WA 98101",Monitores
27in 4K Gaming Monitor,1,389.99,2023-11-21,"864 Wilson St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2023-11-22,"697 Lake St, Dallas, TX 75001",Cargadores
20in Monitor,1,109.99,2023-11-23,"700 Walnut St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),3,2.99,2023-11-19,"535 Cedar St, Portland, ME 04101",Pilas
Bose SoundSport Headphones,1,99.99,2023-11-20,"542 Madison St, Seattle, WA 98101",Auriculares
USB-C Charging Cable,1,11.95,2023-11-18,"857 Hill St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),2,2.99,2023-11-18,"122 Wilson St, San Francisco, CA 94016",Pilas
27in FHD Monitor,1,149.99,2023-11-28,"822 Meadow St, Atlanta, GA 30301",Monitores
Apple Airpods Headphones,1,150,2023-11-26,"694 Willow St, San Francisco, CA 94016",Auriculares
Google Phone,1,600,2023-11-24,"303 13th St, Los Angeles, CA 90001",Teléfonos
34in Ultrawide Monitor,1,379.99,2023-11-21,"231 Lake St, Boston, MA 02215",Monitores
Flatscreen TV,1,300,2023-11-27,"863 11th St, Boston, MA 02215",Televisores
Bose SoundSport Headphones,1,99.99,2023-11-24,"860 Main St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2023-11-21,"66 Forest St, Atlanta, GA 30301",Auriculares
iPhone,1,700,2023-11-28,"98 River St, San Francisco, CA 94016",Teléfonos
AAA Batteries (4-pack),3,2.99,2023-11-20,"713 Jefferson St, Boston, MA 02215",Pilas
34in Ultrawide Monitor,1,379.99,2023-11-25,"440 Spruce St, Atlanta, GA 30301",Monitores
USB-C Charging Cable,1,11.95,2023-11-23,"164 Washington St, Portland, OR 97035",Cargadores
USB-C Charging Cable,1,11.95,2023-11-19,"832 6th St, Dallas, TX 75001",Cargadores
Bose SoundSport Headphones,1,99.99,2023-11-17,"709 Highland St, Los Angeles, CA 90001",Auriculares
Flatscreen TV,1,300,2023-11-27,"92 Maple St, Seattle, WA 98101",Televisores
AAA Batteries (4-pack),1,2.99,2023-11-23,"774 Wilson St, San Francisco, CA 94016",Pilas
27in FHD Monitor,1,149.99,2023-11-20,"380 Center St, New York City, NY 10001",Monitores
AA Batteries (4-pack),1,3.84,2023-11-18,"940 Main St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),2,2.99,2023-11-22,"699 4th St, New York City, NY 10001",Pilas
