Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Macbook Pro Laptop,1,1700,2023-03-13,"905 Meadow St, Atlanta, GA 30301",Portátiles
Macbook Pro Laptop,1,1700,2023-03-06,"750 Forest St, Boston, MA 02215",Portátiles
ThinkPad Laptop,1,999.99,2023-03-05,"261 Washington St, Los Angeles, CA 90001",Portátiles
Wired Headphones,1,11.99,2023-03-09,"954 13th St, Boston, MA 02215",Auriculares
34in Ultrawide Monitor,1,379.99,2023-03-08,"700 1st St, Dallas, TX 75001",Monitores
27in FHD Monitor,1,149.99,2023-03-06,"714 Adams St, Portland, OR 97035",Monitores
AA Batteries (4-pack),2,3.84,2023-03-10,"372 5th St, Seattle, WA 98101",Pilas
Wired Headphones,1,11.99,2023-03-10,"888 Jefferson St, New York City, NY 10001",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-03-04,"663 1st St, Atlanta, GA 30301",Monitores
iPhone,1,700,2023-03-08,"631 Pine St, San Francisco, CA 94016",Teléfonos
USB-C Charging Cable,1,11.95,2023-03-16,"579 9th St, Atlanta, GA 30301",Cargadores
Wired Headphones,1,11.99,2023-03-12,"406 Lincoln St, Seattle, WA 98101",Auriculares
27in FHD Monitor,1,149.99,2023-03-09,"230 Pine St, Los Angeles, CA 90001",Monitores
Apple Airpods Headphones,1,150,2023-03-14,"466 South St, Dallas, TX 75001",Auriculares
Wired Headphones,1,11.99,2023-03-03,"651 Johnson St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2023-03-06,"786 Meadow St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2023-03-11,"571 Hickory St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2023-03-13,"455 Highland St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-03-05,"25 7th St, Portland, OR 97035",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-13,"122 Spruce St, Seattle, WA 98101",Pilas
USB-C Charging Cable,1,11.95,2023-03-15,"320 North St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-09,"144 Washington St, Seattle, WA 98101",Pilas
iPhone,1,700,2023-03-04,"678 Maple St, Seattle, WA 98101",Teléfonos
Lightning Charging Cable,1,14.95,2023-03-04,"678 Maple St, Seattle, WA 98101",Cargadores
AAA Batteries (4-pack),1,2.99,2023-03-12,"971 Park St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2023-03-04,"55 Walnut St, Seattle, WA 98101",Cargadores
Flatscreen TV,1,300,2023-03-12,"123 Washington St, San Francisco, CA 94016",Televisores
Bose SoundSport Headphones,1,99.99,2023-03-03,"441 Park St, New York City, NY 10001",Auriculares
USB-C Charging Cable,1,11.95,2023-03-07,"286 8th St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-03-06,"758 Lincoln St, Boston, MA 02215",Cargadores
Wired Headphones,1,11.99,2023-03-09,"841 12th St, Boston, MA 02215",Auriculares
20in Monitor,1,109.99,2023-03-07,"677 South St, Atlanta, GA 30301",Monitores
AAA Batteries (4-pack),2,2.99,2023-03-04,"24 Highland St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,1,11.95,2023-03-06,"772 Johnson St, Seattle, WA 98101",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-14,"125 Hickory St, Atlanta, GA 30301",Pilas
AA Batteries (4-pack),1,3.84,2023-03-16,"810 Madison St, Atlanta, GA 30301",Pilas
Lightning Charging Cable,1,14.95,2023-03-15,"469 Church St, San Francisco, CA 94016",Cargadores
ThinkPad Laptop,1,999.99,2023-03-08,"383 10th St, San Francisco, CA 94016",Portátiles
27in FHD Monitor,1,149.99,2023-03-07,"409 Church St, Boston, MA 02215",Monitores
USB-C Charging Cable,1,11.95,2023-03-16,"321 7th St, Los Angeles, CA 90001",Cargadores
27in FHD Monitor,1,149.99,2023-03-15,"814 Highland St, New York City, NY 10001",Monitores
Google Phone,1,600,2023-03-13,"551 Sunset St, New York City, NY 10001",Teléfonos
USB-C Charging Cable,1,11.95,2023-03-13,"551 Sunset St, New York City, NY 10001",Cargadores
USB-C Charging Cable,1,11.95,2023-03-12,"659 8th St, Portland, OR 97035",Cargadores
USB-C Charging Cable,1,11.95,2023-03-05,"529 Madison St, Los Angeles, CA 90001",Cargadores
34in Ultrawide Monitor,1,379.99,2023-03-04,"582 Wilson St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2023-03-09,"19 5th St, New York City, NY 10001",Pilas
AA Batteries (4-pack),2,3.84,2023-03-14,"464 Center St, Dallas, TX 75001",Pilas
USB-C Charging Cable,1,11.95,2023-03-05,"106 10th St, Portland, OR 97035",Cargadores
Lightning Charging Cable,2,14.95,2023-03-13,"206 Spruce St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-16,"686 2nd St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2023-03-02,"274 Sunset St, Dallas, TX 75001",Auriculares
20in Monitor,1,109.99,2023-03-14,"483 14th St, Atlanta, GA 30301",Monitores
Wired Headphones,1,11.99,2023-03-06,"108 Adams St, New York City, NY 10001",Auriculares
USB-C Charging Cable,1,11.95,2023-03-03,"589 Walnut St, Portland, OR 97035",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-07,"466 Lakeview St, New York City, NY 10001",Pilas
Lightning Charging Cable,2,14.95,2023-03-07,"408 Park St, Atlanta, GA 30301",Cargadores
Vareebadd Phone,1,400,2023-03-14,"769 Willow St, New York City, NY 10001",Teléfonos
Lightning Charging Cable,1,14.95,2023-03-15,"938 Pine St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2023-03-11,"304 North St, Seattle, WA 98101",Auriculares
Bose SoundSport Headphones,1,99.99,2023-03-05,"879 Sunset St, Dallas, TX 75001",Auriculares
20in Monitor,1,109.99,2023-03-08,"102 Dogwood St, New York City, NY 10001",Monitores
27in FHD Monitor,1,149.99,2023-03-03,"834 Main St, San Francisco, CA 94016",Monitores
Bose SoundSport Headphones,1,99.99,2023-03-09,"982 11th St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2023-03-02,"263 Cherry St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2023-03-01,"643 Jackson St, Atlanta, GA 30301",Monitores
USB-C Charging Cable,1,11.95,2023-03-13,"82 Park St, Austin, TX 73301",Cargadores
Wired Headphones,1,11.99,2023-03-09,"835 Spruce St, Atlanta, GA 30301",Auriculares
AAA Batteries (4-pack),1,2.99,2023-03-02,"205 Spruce St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,1,11.95,2023-03-15,"662 Chestnut St, Dallas, TX 75001",Cargadores
Wired Headphones,1,11.99,2023-03-02,"419 7th St, Atlanta, GA 30301",Auriculares
AA Batteries (4-pack),1,3.84,2023-03-16,"368 Hickory St, Portland, ME 04101",Pilas
USB-C Charging Cable,1,11.95,2023-03-12,"869 Spruce St, Dallas, TX 75001",Cargadores
Google Phone,1,600,2023-03-09,"690 Park St, San Francisco, CA 94016",Teléfonos
USB-C Charging Cable,1,11.95,2023-03-09,"690 Park St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-03-09,"690 Park St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2023-03-12,"395 Spruce St, San Francisco, CA 94016",Cargadores
27in FHD Monitor,1,149.99,2023-03-05,"401 Cedar St, Dallas, TX 75001",Monitores
AA Batteries (4-pack),1,3.84,2023-03-05,"399 Center St, Los Angeles, CA 90001",Pilas
Bose SoundSport Headphones,1,99.99,2023-03-05,"885 Elm St, Seattle, WA 98101",Auriculares
USB-C Charging Cable,2,11.95,2023-03-05,"348 9th St, Seattle, WA 98101",Cargadores
Apple Airpods Headphones,1,150,2023-03-03,"833 Lake St, San Francisco, CA 94016",Auriculares
27in FHD Monitor,1,149.99,2023-03-11,"632 Ridge St, San Francisco, CA 94016",Monitores
34in Ultrawide Monitor,1,379.99,2023-03-11,"615 Jefferson St, San Francisco, CA 94016",Monitores
iPhone,1,700,2023-03-16,"389 Pine St, Los Angeles, CA 90001",Teléfonos
Wired Headphones,1,11.99,2023-03-15,"292 Highland St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-03-12,"623 10th St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),1,3.84,2023-03-16,"167 Highland St, Atlanta, GA 30301",Pilas
20in Monitor,1,109.99,2023-03-14,"902 Adams St, New York City, NY 10001",Monitores
Bose SoundSport Headphones,1,99.99,2023-03-11,"868 11th St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-03-11,"403 West St, Boston, MA 02215",Auriculares
Apple Airpods Headphones,1,150,2023-03-14,"813 Church St, Los Angeles, CA 90001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-03-07,"966 7th St, Seattle, WA 98101",Auriculares
34in Ultrawide Monitor,1,379.99,2023-03-11,"27 Wilson St, Los Angeles, CA 90001",Monitores
Bose SoundSport Headphones,1,99.99,2023-03-03,"189 Elm St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2023-03-07,"815 Willow St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2023-03-03,"128 Elm St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-03-04,"507 Washington St, Boston, MA 02215",Cargadores
Flatscreen TV,1,300,2023-03-04,"320 11th St, San Francisco, CA 94016",Televisores
AA Batteries (4-pack),3,3.84,2023-03-07,"109 Willow St, New York City, NY 10001",Pilas
Bose SoundSport Headphones,1,99.99,2023-03-02,"539 5th St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2023-03-16,"626 Lakeview St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2023-03-08,"211 Willow St, Atlanta, GA 30301",Pilas
Apple Airpods Headphones,1,150,2023-03-02,"115 Cedar St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2023-03-08,"793 Forest St, Los Angeles, CA 90001",Cargadores
34in Ultrawide Monitor,1,379.99,2023-03-02,"168 Forest St, Seattle, WA 98101",Monitores
AA Batteries (4-pack),2,3.84,2023-03-15,"148 Park St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150,2023-03-09,"406 4th St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,2,11.95,2023-03-04,"357 Lakeview St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2023-03-12,"907 South St, Seattle, WA 98101",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-03-03,"982 Washington St, Los Angeles, CA 90001",Monitores
Google Phone,1,600,2023-03-01,"119 Madison St, New York City, NY 10001",Teléfonos
USB-C Charging Cable,1,11.95,2023-03-01,"119 Madison St, New York City, NY 10001",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-01,"450 6th St, Boston, MA 02215",Pilas
Wired Headphones,1,11.99,2023-03-09,"785 Lakeview St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-03-02,"727 Pine St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2023-03-03,"21 11th St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),1,2.99,2023-03-05,"203 Main St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),3,3.84,2023-03-14,"489 Center St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),1,2.99,2023-03-15,"931 11th St, New York City, NY 10001",Pilas
Vareebadd Phone,1,400,2023-03-07,"55 6th St, San Francisco, CA 94016",Teléfonos
Lightning Charging Cable,1,14.95,2023-03-16,"599 7th St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-03-15,"423 Park St, Austin, TX 73301",Pilas
AA Batteries (4-pack),1,3.84,2023-03-08,"355 Lake St, Austin, TX 73301",Pilas
USB-C Charging Cable,1,11.95,2023-03-06,"141 Highland St, San Francisco, CA 94016",Cargadores
iPhone,1,700,2023-03-07,"360 Madison St, Austin, TX 73301",Teléfonos
Wired Headphones,1,11.99,2023-03-07,"360 Madison St, Austin, TX 73301",Auriculares
AA Batteries (4-pack),2,3.84,2023-03-05,"638 4th St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),1,2.99,2023-03-07,"358 Maple St, Austin, TX 73301",Pilas
USB-C Charging Cable,1,11.95,2023-03-03,"927 Lake St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-03-14,"671 10th St, New York City, NY 10001",Pilas
AA Batteries (4-pack),1,3.84,2023-03-01,"750 Madison St, Seattle, WA 98101",Pilas
Bose SoundSport Headphones,1,99.99,2023-03-13,"969 10th St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2023-03-14,"482 Madison St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-14,"619 9th St, New York City, NY 10001",Pilas
Bose SoundSport Headphones,1,99.99,2023-03-13,"238 8th St, Los Angeles, CA 90001",Auriculares
AA Batteries (4-pack),1,3.84,2023-03-09,"579 Adams St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2023-03-04,"596 9th St, Seattle, WA 98101",Cargadores
Lightning Charging Cable,2,14.95,2023-03-02,"879 Pine St, Los Angeles, CA 90001",Cargadores
27in FHD Monitor,1,149.99,2023-03-16,"819 Adams St, San Francisco, CA 94016",Monitores
Google Phone,1,600,2023-03-03,"123 Maple St, Austin, TX 73301",Teléfonos
Lightning Charging Cable,1,14.95,2023-03-06,"12 Highland St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-03-15,"13 Hill St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2023-03-10,"73 Sunset St, New York City, NY 10001",Pilas
Apple Airpods Headphones,1,150,2023-03-09,"474 Pine St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2023-03-07,"110 Washington St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2023-03-02,"65 Pine St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2023-03-10,"156 West St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2023-03-07,"663 Madison St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2023-03-07,"343 13th St, Boston, MA 02215",Auriculares
AAA Batteries (4-pack),1,2.99,2023-03-15,"195 Jackson St, Boston, MA 02215",Pilas
27in 4K Gaming Monitor,1,389.99,2023-03-14,"959 4th St, Seattle, WA 98101",Monitores
AAA Batteries (4-pack),2,2.99,2023-03-11,"129 Washington St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,3,11.95,2023-03-06,"995 Ridge St, Atlanta, GA 30301",Cargadores
Bose SoundSport Headphones,1,99.99,2023-03-09,"445 14th St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2023-03-11,"37 North St, Boston, MA 02215",Cargadores
Bose SoundSport Headphones,1,99.99,2023-03-02,"532 Hill St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2023-03-09,"849 Jackson St, New York City, NY 10001",Pilas
AA Batteries (4-pack),1,3.84,2023-03-15,"820 Washington St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2023-03-16,"995 6th St, Los Angeles, CA 90001",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-03-06,"278 Dogwood St, Boston, MA 02215",Monitores
USB-C Charging Cable,1,11.95,2023-03-12,"605 Hill St, Los Angeles, CA 90001",Cargadores
Google Phone,1,600,2023-03-02,"969 Pine St, Seattle, WA 98101",Teléfonos
Wired Headphones,1,11.99,2023-03-17,"915 Maple St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2023-03-07,"575 Cherry St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2023-03-06,"922 7th St, Seattle, WA 98101",Cargadores
Flatscreen TV,1,300,2023-03-03,"769 Johnson St, San Francisco, CA 94016",Televisores
AA Batteries (4-pack),1,3.84,2023-03-14,"377 Church St, New York City, NY 10001",Pilas
AA Batteries (4-pack),1,3.84,2023-03-14,"919 Adams St, Seattle, WA 98101",Pilas
27in FHD Monitor,1,149.99,2023-03-02,"547 Willow St, Los Angeles, CA 90001",Monitores
Bose SoundSport Headphones,1,99.99,2023-03-13,"316 Center St, Los Angeles, CA 90001",Auriculares
AA Batteries (4-pack),1,3.84,2023-03-11,"932 Forest St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-03-12,"848 Cedar St, San Francisco, CA 94016",Cargadores
27in FHD Monitor,1,149.99,2023-03-10,"289 Hickory St, New York City, NY 10001",Monitores
Bose SoundSport Headphones,1,99.99,2023-03-04,"543 6th St, Seattle, WA 98101",Auriculares
Macbook Pro Laptop,1,1700,2023-03-06,"380 13th St, Dallas, TX 75001",Portátiles
USB-C Charging Cable,2,11.95,2023-03-16,"121 Cedar St, Seattle, WA 98101",Cargadores
AAA Batteries (4-pack),1,2.99,2023-03-03,"346 Center St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2023-03-04,"107 4th St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-03-03,"365 Center St, New York City, NY 10001",Cargadores
Bose SoundSport Headphones,1,99.99,2023-03-10,"795 Jefferson St, Dallas, TX 75001",Auriculares
Lightning Charging Cable,1,14.95,2023-03-02,"725 Adams St, Atlanta, GA 30301",Cargadores
USB-C Charging Cable,1,11.95,2023-03-13,"478 Adams St, New York City, NY 10001",Cargadores
Google Phone,1,600,2023-03-12,"625 Washington St, New York City, NY 10001",Teléfonos
AAA Batteries (4-pack),1,2.99,2023-03-06,"14 6th St, Austin, TX 73301",Pilas
Lightning Charging Cable,1,14.95,2023-03-06,"409 4th St, Dallas, TX 75001",Cargadores
USB-C Charging Cable,1,11.95,2023-03-05,"663 Lake St, Portland, OR 97035",Cargadores
AAA Batteries (4-pack),1,2.99,2023-03-02,"331 West St, Seattle, WA 98101",Pilas
AA Batteries (4-pack),1,3.84,2023-03-01,"490 South St, Portland, OR 97035",Pilas
AAA Batteries (4-pack),1,2.99,2023-03-14,"361 Park St, Portland, OR 97035",Pilas
AAA Batteries (4-pack),1,2.99,2023-03-15,"953 Jefferson St, New York City, NY 10001",Pilas
27in 4K Gaming Monitor,1,389.99,2023-03-15,"953 Jefferson St, New York City, NY 10001",Monitores
27in 4K Gaming Monitor,1,389.99,2023-03-02,"937 Cedar St, New York City, NY 10001",Monitores
USB-C Charging Cable,1,11.95,2023-03-01,"376 Sunset St, Austin, TX 73301",Cargadores
Lightning Charging Cable,1,14.95,2023-03-12,"817 Lake St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),3,2.99,2023-03-09,"90 Sunset St, New York City, NY 10001",Pilas
34in Ultrawide Monitor,1,379.99,2023-03-11,"794 Washington St, Los Angeles, CA 90001",Monitores
USB-C Charging Cable,1,11.95,2023-03-04,"570 West St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-12,"17 Park St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-03-09,"907 West St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-11,"35 6th St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2023-03-01,"805 1st St, Dallas, TX 75001",Auriculares
Lightning Charging Cable,1,14.95,2023-03-16,"436 6th St, Seattle, WA 98101",Cargadores
Lightning Charging Cable,2,14.95,2023-03-13,"851 Forest St, Portland, OR 97035",Cargadores
Lightning Charging Cable,1,14.95,2023-03-05,"383 Wilson St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2023-03-12,"441 Washington St, Portland, OR 97035",Auriculares
USB-C Charging Cable,1,11.95,2023-03-10,"899 14th St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-03-06,"34 2nd St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2023-03-02,"402 10th St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-03-05,"632 Center St, San Francisco, CA 94016",Auriculares
ThinkPad Laptop,1,999.99,2023-03-08,"88 Main St, San Francisco, CA 94016",Portátiles
Wired Headphones,1,11.99,2023-03-01,"432 1st St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-03-11,"92 Willow St, Boston, MA 02215",Auriculares
Lightning Charging Cable,1,14.95,2023-03-15,"241 Dogwood St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-03-06,"248 Johnson St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2023-03-06,"248 Johnson St, San Francisco, CA 94016",Auriculares
Google Phone,1,600,2023-03-07,"580 South St, San Francisco, CA 94016",Teléfonos
LG Washing Machine,1,600.0,2023-03-06,"405 11th St, Dallas, TX 75001",Electrodomésticos
USB-C Charging Cable,1,11.95,2023-03-03,"127 Chestnut St, Boston, MA 02215",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-03,"2 14th St, Seattle, WA 98101",Pilas
USB-C Charging Cable,1,11.95,2023-03-08,"23 Park St, Portland, ME 04101",Cargadores
AAA Batteries (4-pack),2,2.99,2023-03-06,"767 4th St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),1,2.99,2023-03-09,"79 Sunset St, Dallas, TX 75001",Pilas
LG Washing Machine,1,600.0,2023-03-10,"863 Hickory St, San Francisco, CA 94016",Electrodomésticos
Apple Airpods Headphones,1,150,2023-03-13,"491 River St, Dallas, TX 75001",Auriculares
Wired Headphones,1,11.99,2023-03-13,"491 River St, Dallas, TX 75001",Auriculares
Lightning Charging Cable,1,14.95,2023-03-06,"280 11th St, Austin, TX 73301",Cargadores
27in FHD Monitor,1,149.99,2023-03-01,"195 9th St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2023-03-01,"275 11th St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2023-03-05,"73 Chestnut St, Portland, OR 97035",Auriculares
AA Batteries (4-pack),1,3.84,2023-03-16,"318 Highland St, Dallas, TX 75001",Pilas
27in 4K Gaming Monitor,1,389.99,2023-03-09,"566 Spruce St, New York City, NY 10001",Monitores
AAA Batteries (4-pack),1,2.99,2023-03-01,"225 Washington St, Austin, TX 73301",Pilas
Lightning Charging Cable,1,14.95,2023-03-16,"419 12th St, San Francisco, CA 94016",Cargadores
27in FHD Monitor,1,149.99,2023-03-10,"9 Hickory St, Portland, OR 97035",Monitores
Macbook Pro Laptop,1,1700,2023-03-14,"511 12th St, Austin, TX 73301",Portátiles
AAA Batteries (4-pack),2,2.99,2023-03-04,"410 Lakeview St, Los Angeles, CA 90001",Pilas
ThinkPad Laptop,1,999.99,2023-03-09,"228 5th St, Austin, TX 73301",Portátiles
Wired Headphones,2,11.99,2023-03-04,"80 14th St, New York City, NY 10001",Auriculares
USB-C Charging Cable,2,11.95,2023-03-14,"701 Spruce St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2023-03-02,"837 6th St, San Francisco, CA 94016",Auriculares
Macbook Pro Laptop,1,1700,2023-03-03,"825 Adams St, Portland, ME 04101",Portátiles
Bose SoundSport Headphones,1,99.99,2023-03-12,"588 Lincoln St, Seattle, WA 98101",Auriculares
Bose SoundSport Headphones,1,99.99,2023-03-10,"402 1st St, San Francisco, CA 94016",Auriculares
LG Washing Machine,1,600.0,2023-03-13,"245 Chestnut St, San Francisco, CA 94016",Electrodomésticos
Bose SoundSport Headphones,1,99.99,2023-03-13,"464 Elm St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2023-03-02,"623 6th St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,2,99.99,2023-03-04,"114 14th St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2023-03-09,"286 Lakeview St, Dallas, TX 75001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-03-02,"479 Lake St, Portland, OR 97035",Auriculares
LG Dryer,1,600.0,2023-03-15,"52 Cedar St, New York City, NY 10001",Electrodomésticos
USB-C Charging Cable,1,11.95,2023-03-01,"465 Cedar St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2023-03-16,"412 Wilson St, Seattle, WA 98101",Pilas
Wired Headphones,1,11.99,2023-03-07,"522 Center St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-03-01,"65 Wilson St, Los Angeles, CA 90001",Auriculares
