Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
AA Batteries (4-pack),1,3.84,2021-02-18,"776 Elm St, Los Angeles, CA 90001",Pilas
Bose SoundSport Headphones,1,99.99,2021-02-10,"43 South St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2021-02-14,"193 Pine St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2021-02-19,"399 5th St, New York City, NY 10001",Pilas
iPhone,1,700,2021-02-24,"678 Maple St, Seattle, WA 98101",Teléfonos
Lightning Charging Cable,1,14.95,2021-02-24,"678 Maple St, Seattle, WA 98101",Cargadores
27in FHD Monitor,1,149.99,2021-02-09,"159 Maple St, Seattle, WA 98101",Monitores
USB-C Charging Cable,1,11.95,2021-02-24,"55 Walnut St, Seattle, WA 98101",Cargadores
Apple Airpods Headphones,1,150,2021-02-20,"671 12th St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2021-02-19,"290 Meadow St, Seattle, WA 98101",Cargadores
AAA Batteries (4-pack),2,2.99,2021-02-17,"823 Cedar St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2021-02-16,"196 River St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2021-02-16,"196 River St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),1,2.99,2021-02-20,"362 Main St, Portland, OR 97035",Pilas
USB-C Charging Cable,1,11.95,2021-02-10,"756 6th St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,1,99.99,2021-02-23,"441 Park St, New York City, NY 10001",Auriculares
USB-C Charging Cable,1,11.95,2021-02-27,"286 8th St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2021-02-20,"734 Cherry St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2021-02-15,"724 Ridge St, Dallas, TX 75001",Pilas
USB-C Charging Cable,1,11.95,2021-02-26,"758 Lincoln St, Boston, MA 02215",Cargadores
20in Monitor,1,109.99,2021-02-27,"677 South St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),1,3.84,2021-02-19,"353 11th St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),2,2.99,2021-02-24,"24 Highland St, Atlanta, GA 30301",Pilas
Apple Airpods Headphones,1,150,2021-02-19,"207 Wilson St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2021-02-26,"772 Johnson St, Seattle, WA 98101",Cargadores
USB-C Charging Cable,1,11.95,2021-02-14,"443 Park St, San Francisco, CA 94016",Cargadores
ThinkPad Laptop,1,999.99,2021-02-28,"383 10th St, San Francisco, CA 94016",Portátiles
USB-C Charging Cable,1,11.95,2021-02-17,"403 North St, New York City, NY 10001",Cargadores
27in FHD Monitor,1,149.99,2021-02-27,"409 Church St, Boston, MA 02215",Monitores
AAA Batteries (4-pack),1,2.99,2021-02-12,"961 5th St, Portland, OR 97035",Pilas
AA Batteries (4-pack),1,3.84,2021-02-16,"198 Walnut St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),2,3.84,2021-02-13,"709 Cedar St, Boston, MA 02215",Pilas
27in 4K Gaming Monitor,1,389.99,2021-02-13,"985 Jackson St, Portland, OR 97035",Monitores
USB-C Charging Cable,1,11.95,2021-02-25,"529 Madison St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2021-02-15,"808 1st St, Los Angeles, CA 90001",Auriculares
AA Batteries (4-pack),1,3.84,2021-02-13,"173 Dogwood St, Boston, MA 02215",Pilas
34in Ultrawide Monitor,1,379.99,2021-02-20,"230 Washington St, Boston, MA 02215",Monitores
iPhone,1,700,2021-02-13,"96 7th St, Seattle, WA 98101",Teléfonos
34in Ultrawide Monitor,1,379.99,2021-02-24,"582 Wilson St, Los Angeles, CA 90001",Monitores
USB-C Charging Cable,1,11.95,2021-02-25,"106 10th St, Portland, OR 97035",Cargadores
Apple Airpods Headphones,1,150,2021-02-22,"274 Sunset St, Dallas, TX 75001",Auriculares
Wired Headphones,1,11.99,2021-02-26,"108 Adams St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2021-02-17,"566 Lake St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2021-02-19,"463 Hickory St, New York City, NY 10001",Cargadores
iPhone,1,700,2021-02-18,"129 Center St, Seattle, WA 98101",Teléfonos
USB-C Charging Cable,1,11.95,2021-02-23,"589 Walnut St, Portland, OR 97035",Cargadores
Apple Airpods Headphones,1,150,2021-02-10,"23 Church St, Austin, TX 73301",Auriculares
AA Batteries (4-pack),1,3.84,2021-02-27,"466 Lakeview St, New York City, NY 10001",Pilas
Lightning Charging Cable,2,14.95,2021-02-27,"408 Park St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),1,2.99,2021-02-18,"72 12th St, Portland, OR 97035",Pilas
Bose SoundSport Headphones,1,99.99,2021-02-25,"879 Sunset St, Dallas, TX 75001",Auriculares
27in 4K Gaming Monitor,1,389.99,2021-02-10,"153 South St, Seattle, WA 98101",Monitores
27in FHD Monitor,1,149.99,2021-02-18,"312 Spruce St, San Francisco, CA 94016",Monitores
20in Monitor,1,109.99,2021-02-28,"102 Dogwood St, New York City, NY 10001",Monitores
27in 4K Gaming Monitor,1,389.99,2021-02-15,"217 11th St, Los Angeles, CA 90001",Monitores
27in FHD Monitor,1,149.99,2021-02-23,"834 Main St, San Francisco, CA 94016",Monitores
Google Phone,1,600,2021-02-10,"525 10th St, New York City, NY 10001",Teléfonos
USB-C Charging Cable,1,11.95,2021-02-10,"525 10th St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2021-02-20,"933 Jackson St, Boston, MA 02215",Pilas
27in FHD Monitor,1,149.99,2021-02-12,"955 Jackson St, Los Angeles, CA 90001",Monitores
Wired Headphones,1,11.99,2021-02-22,"263 Cherry St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),1,2.99,2021-02-20,"154 Main St, Los Angeles, CA 90001",Pilas
27in FHD Monitor,1,149.99,2021-02-21,"643 Jackson St, Atlanta, GA 30301",Monitores
AAA Batteries (4-pack),1,2.99,2021-02-18,"406 Maple St, Los Angeles, CA 90001",Pilas
27in 4K Gaming Monitor,1,389.99,2021-02-19,"117 Johnson St, San Francisco, CA 94016",Monitores
27in FHD Monitor,1,149.99,2021-02-11,"719 11th St, New York City, NY 10001",Monitores
Wired Headphones,1,11.99,2021-02-09,"403 North St, Dallas, TX 75001",Auriculares
AAA Batteries (4-pack),1,2.99,2021-02-22,"205 Spruce St, Los Angeles, CA 90001",Pilas
ThinkPad Laptop,1,999.99,2021-02-14,"928 14th St, Dallas, TX 75001",Portátiles
AAA Batteries (4-pack),2,2.99,2021-02-18,"964 7th St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2021-02-13,"188 Spruce St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2021-02-22,"419 7th St, Atlanta, GA 30301",Auriculares
iPhone,1,700,2021-02-18,"585 6th St, Atlanta, GA 30301",Teléfonos
Bose SoundSport Headphones,1,99.99,2021-02-17,"690 14th St, Boston, MA 02215",Auriculares
Bose SoundSport Headphones,1,99.99,2021-02-10,"688 Spruce St, San Francisco, CA 94016",Auriculares
27in FHD Monitor,1,149.99,2021-02-25,"401 Cedar St, Dallas, TX 75001",Monitores
ThinkPad Laptop,1,999.99,2021-02-16,"221 Elm St, New York City, NY 10001",Portátiles
AA Batteries (4-pack),1,3.84,2021-02-25,"399 Center St, Los Angeles, CA 90001",Pilas
Bose SoundSport Headphones,1,99.99,2021-02-25,"885 Elm St, Seattle, WA 98101",Auriculares
iPhone,1,700,2021-02-11,"29 Lakeview St, Austin, TX 73301",Teléfonos
USB-C Charging Cable,2,11.95,2021-02-25,"348 9th St, Seattle, WA 98101",Cargadores
Apple Airpods Headphones,1,150,2021-02-23,"833 Lake St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,2,14.95,2021-02-13,"658 Forest St, Portland, OR 97035",Cargadores
Google Phone,1,600,2021-02-15,"719 Maple St, New York City, NY 10001",Teléfonos
Wired Headphones,1,11.99,2021-02-15,"719 Maple St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),1,3.84,2021-02-15,"272 4th St, Atlanta, GA 30301",Pilas
AA Batteries (4-pack),1,3.84,2021-02-10,"417 Dogwood St, Boston, MA 02215",Pilas
Bose SoundSport Headphones,1,99.99,2021-02-27,"966 7th St, Seattle, WA 98101",Auriculares
34in Ultrawide Monitor,1,379.99,2021-02-16,"375 Maple St, Los Angeles, CA 90001",Monitores
USB-C Charging Cable,1,11.95,2021-02-14,"253 Cherry St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2021-02-11,"551 2nd St, New York City, NY 10001",Cargadores
ThinkPad Laptop,1,999.99,2021-02-15,"822 Highland St, Dallas, TX 75001",Portátiles
27in 4K Gaming Monitor,1,389.99,2021-02-11,"998 Jefferson St, Boston, MA 02215",Monitores
27in 4K Gaming Monitor,1,389.99,2021-02-19,"508 Walnut St, Austin, TX 73301",Monitores
Bose SoundSport Headphones,1,99.99,2021-02-23,"189 Elm St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2021-02-27,"815 Willow St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2021-02-23,"128 Elm St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2021-02-13,"36 Ridge St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2021-02-24,"507 Washington St, Boston, MA 02215",Cargadores
27in 4K Gaming Monitor,1,389.99,2021-02-09,"581 Jackson St, San Francisco, CA 94016",Monitores
Flatscreen TV,1,300,2021-02-24,"320 11th St, San Francisco, CA 94016",Televisores
AA Batteries (4-pack),3,3.84,2021-02-27,"109 Willow St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),2,2.99,2021-02-09,"362 10th St, Dallas, TX 75001",Pilas
Bose SoundSport Headphones,1,99.99,2021-02-22,"539 5th St, Los Angeles, CA 90001",Auriculares
Bose SoundSport Headphones,1,99.99,2021-02-13,"396 Elm St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2021-02-11,"202 Maple St, Austin, TX 73301",Cargadores
AA Batteries (4-pack),1,3.84,2021-02-28,"211 Willow St, Atlanta, GA 30301",Pilas
AAA Batteries (4-pack),1,2.99,2021-02-09,"281 Lake St, Portland, OR 97035",Pilas
27in FHD Monitor,1,149.99,2021-02-18,"326 10th St, San Francisco, CA 94016",Monitores
Apple Airpods Headphones,1,150,2021-02-22,"115 Cedar St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),2,3.84,2021-02-17,"859 Cedar St, Seattle, WA 98101",Pilas
Lightning Charging Cable,1,14.95,2021-02-28,"793 Forest St, Los Angeles, CA 90001",Cargadores
34in Ultrawide Monitor,1,379.99,2021-02-22,"168 Forest St, Seattle, WA 98101",Monitores
USB-C Charging Cable,1,11.95,2021-02-17,"984 Hickory St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2021-02-11,"7 Highland St, New York City, NY 10001",Auriculares
Google Phone,1,600,2021-02-16,"705 7th St, Boston, MA 02215",Teléfonos
USB-C Charging Cable,2,11.95,2021-02-24,"357 Lakeview St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2021-02-19,"417 Ridge St, San Francisco, CA 94016",Pilas
27in 4K Gaming Monitor,1,389.99,2021-02-23,"982 Washington St, Los Angeles, CA 90001",Monitores
Google Phone,1,600,2021-02-21,"119 Madison St, New York City, NY 10001",Teléfonos
USB-C Charging Cable,1,11.95,2021-02-21,"119 Madison St, New York City, NY 10001",Cargadores
AA Batteries (4-pack),1,3.84,2021-02-21,"450 6th St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2021-02-22,"727 Pine St, Los Angeles, CA 90001",Pilas
Bose SoundSport Headphones,1,99.99,2021-02-16,"374 Main St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2021-02-23,"21 11th St, Atlanta, GA 30301",Cargadores
34in Ultrawide Monitor,1,379.99,2021-02-16,"838 11th St, Portland, OR 97035",Monitores
Bose SoundSport Headphones,1,99.99,2021-02-19,"755 Maple St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2021-02-17,"589 Maple St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2021-02-25,"203 Main St, Los Angeles, CA 90001",Pilas
34in Ultrawide Monitor,1,379.99,2021-02-15,"682 5th St, Atlanta, GA 30301",Monitores
AAA Batteries (4-pack),1,2.99,2021-02-09,"195 North St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,1,11.95,2021-02-11,"275 2nd St, San Francisco, CA 94016",Cargadores
Vareebadd Phone,1,400,2021-02-27,"55 6th St, San Francisco, CA 94016",Teléfonos
iPhone,1,700,2021-02-13,"753 Washington St, New York City, NY 10001",Teléfonos
USB-C Charging Cable,2,11.95,2021-02-19,"153 Washington St, Los Angeles, CA 90001",Cargadores
Wired Headphones,1,11.99,2021-02-16,"23 4th St, Portland, OR 97035",Auriculares
AA Batteries (4-pack),1,3.84,2021-02-28,"355 Lake St, Austin, TX 73301",Pilas
Bose SoundSport Headphones,1,99.99,2021-02-11,"114 West St, Seattle, WA 98101",Auriculares
USB-C Charging Cable,1,11.95,2021-02-26,"141 Highland St, San Francisco, CA 94016",Cargadores
iPhone,1,700,2021-02-27,"360 Madison St, Austin, TX 73301",Teléfonos
Wired Headphones,1,11.99,2021-02-27,"360 Madison St, Austin, TX 73301",Auriculares
Lightning Charging Cable,1,14.95,2021-02-11,"999 9th St, Boston, MA 02215",Cargadores
AA Batteries (4-pack),2,3.84,2021-02-25,"638 4th St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),1,2.99,2021-02-27,"358 Maple St, Austin, TX 73301",Pilas
USB-C Charging Cable,1,11.95,2021-02-23,"927 Lake St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),3,3.84,2021-02-19,"276 2nd St, New York City, NY 10001",Pilas
AA Batteries (4-pack),1,3.84,2021-02-21,"750 Madison St, Seattle, WA 98101",Pilas
Bose SoundSport Headphones,1,99.99,2021-02-09,"38 Wilson St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2021-02-11,"470 Madison St, Los Angeles, CA 90001",Auriculares
34in Ultrawide Monitor,1,379.99,2021-02-14,"721 Dogwood St, Seattle, WA 98101",Monitores
AA Batteries (4-pack),1,3.84,2021-02-16,"632 Highland St, New York City, NY 10001",Pilas
Lightning Charging Cable,1,14.95,2021-02-24,"596 9th St, Seattle, WA 98101",Cargadores
Bose SoundSport Headphones,1,99.99,2021-02-12,"480 1st St, Seattle, WA 98101",Auriculares
Lightning Charging Cable,2,14.95,2021-02-22,"879 Pine St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2021-02-12,"49 Hill St, San Francisco, CA 94016",Auriculares
Google Phone,1,600,2021-02-23,"123 Maple St, Austin, TX 73301",Teléfonos
Bose SoundSport Headphones,1,99.99,2021-02-16,"219 1st St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2021-02-26,"12 Highland St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),2,3.84,2021-02-14,"856 Highland St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,1,11.95,2021-02-27,"110 Washington St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2021-02-22,"65 Pine St, New York City, NY 10001",Auriculares
USB-C Charging Cable,1,11.95,2021-02-19,"869 Lincoln St, Seattle, WA 98101",Cargadores
Apple Airpods Headphones,1,150,2021-02-27,"663 Madison St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2021-02-27,"343 13th St, Boston, MA 02215",Auriculares
ThinkPad Laptop,1,999.99,2021-02-09,"210 1st St, Boston, MA 02215",Portátiles
USB-C Charging Cable,3,11.95,2021-02-26,"995 Ridge St, Atlanta, GA 30301",Cargadores
Macbook Pro Laptop,1,1700,2021-02-16,"931 Dogwood St, New York City, NY 10001",Portátiles
AAA Batteries (4-pack),1,2.99,2021-02-18,"212 Center St, Seattle, WA 98101",Pilas
Google Phone,1,600,2021-02-09,"817 Willow St, Dallas, TX 75001",Teléfonos
Bose SoundSport Headphones,1,99.99,2021-02-22,"532 Hill St, San Francisco, CA 94016",Auriculares
27in 4K Gaming Monitor,1,389.99,2021-02-26,"278 Dogwood St, Boston, MA 02215",Monitores
AA Batteries (4-pack),1,3.84,2021-02-16,"566 West St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2021-02-18,"275 2nd St, Los Angeles, CA 90001",Cargadores
Google Phone,1,600,2021-02-22,"969 Pine St, Seattle, WA 98101",Teléfonos
Apple Airpods Headphones,1,150,2021-02-27,"575 Cherry St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2021-02-26,"922 7th St, Seattle, WA 98101",Cargadores
Wired Headphones,1,11.99,2021-02-20,"770 6th St, Atlanta, GA 30301",Auriculares
Flatscreen TV,1,300,2021-02-23,"769 Johnson St, San Francisco, CA 94016",Televisores
27in FHD Monitor,1,149.99,2021-02-22,"547 Willow St, Los Angeles, CA 90001",Monitores
AA Batteries (4-pack),1,3.84,2021-02-13,"920 11th St, Portland, OR 97035",Pilas
Wired Headphones,1,11.99,2021-02-12,"513 Wilson St, Boston, MA 02215",Auriculares
Bose SoundSport Headphones,1,99.99,2021-02-24,"543 6th St, Seattle, WA 98101",Auriculares
USB-C Charging Cable,1,11.95,2021-02-16,"529 West St, New York City, NY 10001",Cargadores
Macbook Pro Laptop,1,1700,2021-02-26,"380 13th St, Dallas, TX 75001",Portátiles
27in 4K Gaming Monitor,1,389.99,2021-02-16,"606 Highland St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2021-02-23,"346 Center St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2021-02-24,"107 4th St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2021-02-23,"365 Center St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2021-02-20,"279 10th St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2021-02-14,"820 Walnut St, Dallas, TX 75001",Auriculares
Lightning Charging Cable,1,14.95,2021-02-22,"725 Adams St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),1,2.99,2021-02-26,"14 6th St, Austin, TX 73301",Pilas
AA Batteries (4-pack),1,3.84,2021-02-14,"738 Meadow St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2021-02-17,"130 Spruce St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2021-02-26,"409 4th St, Dallas, TX 75001",Cargadores
Macbook Pro Laptop,1,1700,2021-02-14,"680 Church St, San Francisco, CA 94016",Portátiles
USB-C Charging Cable,1,11.95,2021-02-25,"663 Lake St, Portland, OR 97035",Cargadores
AAA Batteries (4-pack),3,2.99,2021-02-17,"223 South St, Dallas, TX 75001",Pilas
Google Phone,1,600,2021-02-18,"138 Chestnut St, New York City, NY 10001",Teléfonos
27in 4K Gaming Monitor,1,389.99,2021-02-15,"358 Willow St, Seattle, WA 98101",Monitores
AAA Batteries (4-pack),1,2.99,2021-02-16,"14 Meadow St, Austin, TX 73301",Pilas
AAA Batteries (4-pack),1,2.99,2021-02-22,"331 West St, Seattle, WA 98101",Pilas
AA Batteries (4-pack),1,3.84,2021-02-21,"490 South St, Portland, OR 97035",Pilas
27in 4K Gaming Monitor,1,389.99,2021-02-22,"937 Cedar St, New York City, NY 10001",Monitores
34in Ultrawide Monitor,1,379.99,2021-02-19,"418 North St, Dallas, TX 75001",Monitores
Flatscreen TV,1,300,2021-02-15,"571 Meadow St, San Francisco, CA 94016",Televisores
USB-C Charging Cable,1,11.95,2021-02-13,"540 6th St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2021-02-21,"376 Sunset St, Austin, TX 73301",Cargadores
20in Monitor,1,109.99,2021-02-13,"196 5th St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2021-02-24,"570 West St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2021-02-20,"107 Lakeview St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2021-02-13,"248 Adams St, San Francisco, CA 94016",Monitores
Lightning Charging Cable,1,14.95,2021-02-18,"447 Park St, Atlanta, GA 30301",Cargadores
Wired Headphones,1,11.99,2021-02-21,"805 1st St, Dallas, TX 75001",Auriculares
AAA Batteries (4-pack),5,2.99,2021-02-11,"659 Highland St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2021-02-16,"65 10th St, Atlanta, GA 30301",Cargadores
Lightning Charging Cable,1,14.95,2021-02-25,"383 Wilson St, San Francisco, CA 94016",Cargadores
LG Dryer,1,600.0,2021-02-11,"367 Meadow St, San Francisco, CA 94016",Electrodomésticos
USB-C Charging Cable,1,11.95,2021-02-20,"665 Ridge St, Austin, TX 73301",Cargadores
34in Ultrawide Monitor,1,379.99,2021-02-11,"548 Pine St, San Francisco, CA 94016",Monitores
Wired Headphones,1,11.99,2021-02-26,"34 2nd St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2021-02-22,"402 10th St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2021-02-12,"457 Willow St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2021-02-25,"632 Center St, San Francisco, CA 94016",Auriculares
ThinkPad Laptop,1,999.99,2021-02-28,"88 Main St, San Francisco, CA 94016",Portátiles
Wired Headphones,1,11.99,2021-02-21,"432 1st St, Boston, MA 02215",Auriculares
34in Ultrawide Monitor,1,379.99,2021-02-16,"186 Elm St, Seattle, WA 98101",Monitores
USB-C Charging Cable,1,11.95,2021-02-17,"800 5th St, Atlanta, GA 30301",Cargadores
Apple Airpods Headphones,1,150,2021-02-19,"449 9th St, Dallas, TX 75001",Auriculares
Wired Headphones,1,11.99,2021-02-26,"248 Johnson St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2021-02-26,"248 Johnson St, San Francisco, CA 94016",Auriculares
ThinkPad Laptop,1,999.99,2021-02-18,"774 5th St, Portland, OR 97035",Portátiles
Google Phone,1,600,2021-02-27,"580 South St, San Francisco, CA 94016",Teléfonos
LG Washing Machine,1,600.0,2021-02-26,"405 11th St, Dallas, TX 75001",Electrodomésticos
Lightning Charging Cable,1,14.95,2021-02-13,"472 13th St, New York City, NY 10001",Cargadores
USB-C Charging Cable,1,11.95,2021-02-23,"127 Chestnut St, Boston, MA 02215",Cargadores
AA Batteries (4-pack),1,3.84,2021-02-23,"2 14th St, Seattle, WA 98101",Pilas
USB-C Charging Cable,1,11.95,2021-02-28,"23 Park St, Portland, ME 04101",Cargadores
AAA Batteries (4-pack),2,2.99,2021-02-26,"767 4th St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2021-02-19,"480 River St, Seattle, WA 98101",Pilas
34in Ultrawide Monitor,1,379.99,2021-02-16,"593 13th St, Seattle, WA 98101",Monitores
USB-C Charging Cable,1,11.95,2021-02-20,"536 Forest St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2021-02-13,"884 Ridge St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2021-02-26,"280 11th St, Austin, TX 73301",Cargadores
