Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Lightning Charging Cable,1,14.95,2023-12-23,"502 Cherry St, Austin, TX 73301",Cargadores
34in Ultrawide Monitor,1,379.99,2023-12-18,"20 Wilson St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),1,3.84,2023-12-21,"819 Lake St, Portland, OR 97035",Pilas
iPhone,1,700,2023-12-20,"342 9th St, New York City, NY 10001",Teléfonos
Lightning Charging Cable,1,14.95,2023-12-17,"734 Hill St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2023-12-24,"918 4th St, Seattle, WA 98101",Auriculares
Apple Airpods Headphones,1,150,2023-12-23,"632 Cherry St, Los Angeles, CA 90001",Auriculares
Google Phone,1,600,2023-12-20,"439 Jefferson St, Dallas, TX 75001",Teléfonos
AAA Batteries (4-pack),1,2.99,2023-12-25,"598 14th St, Atlanta, GA 30301",Pilas
AA Batteries (4-pack),1,3.84,2023-12-24,"820 Adams St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-12-24,"413 Forest St, Boston, MA 02215",Cargadores
Vareebadd Phone,1,400,2023-12-22,"87 5th St, San Francisco, CA 94016",Teléfonos
USB-C Charging Cable,1,11.95,2023-12-22,"87 5th St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2023-12-25,"801 West St, Boston, MA 02215",Auriculares
Lightning Charging Cable,1,14.95,2023-12-21,"157 Main St, Austin, TX 73301",Cargadores
Lightning Charging Cable,1,14.95,2023-12-21,"420 Center St, Los Angeles, CA 90001",Cargadores
USB-C Charging Cable,1,11.95,2023-12-30,"286 North St, New York City, NY 10001",Cargadores
Google Phone,1,600,2023-12-31,"275 Jackson St, San Francisco, CA 94016",Teléfonos
USB-C Charging Cable,1,11.95,2023-12-31,"275 Jackson St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2023-12-24,"177 Walnut St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-12-29,"677 Lakeview St, Seattle, WA 98101",Cargadores
Wired Headphones,1,11.99,2023-12-21,"372 Chestnut St, Austin, TX 73301",Auriculares
34in Ultrawide Monitor,1,379.99,2023-12-27,"838 Ridge St, San Francisco, CA 94016",Monitores
Wired Headphones,1,11.99,2023-12-22,"528 Willow St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2023-12-17,"323 Forest St, Dallas, TX 75001",Cargadores
Bose SoundSport Headphones,1,99.99,2023-12-27,"901 Madison St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2023-12-23,"725 Wilson St, Boston, MA 02215",Auriculares
Bose SoundSport Headphones,1,99.99,2023-12-29,"51 Highland St, San Francisco, CA 94016",Auriculares
Google Phone,1,600,2023-12-20,"307 Wilson St, San Francisco, CA 94016",Teléfonos
Wired Headphones,1,11.99,2023-12-20,"307 Wilson St, San Francisco, CA 94016",Auriculares
iPhone,1,700,2023-12-26,"852 Maple St, Austin, TX 73301",Teléfonos
USB-C Charging Cable,1,11.95,2023-12-23,"765 Washington St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2023-12-17,"486 4th St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2023-12-29,"984 Chestnut St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2023-12-31,"686 Cedar St, San Francisco, CA 94016",Cargadores
34in Ultrawide Monitor,1,379.99,2023-12-30,"321 8th St, San Francisco, CA 94016",Monitores
27in 4K Gaming Monitor,1,389.99,2023-12-23,"442 10th St, Los Angeles, CA 90001",Monitores
Wired Headphones,1,11.99,2023-12-17,"610 Madison St, Atlanta, GA 30301",Auriculares
Apple Airpods Headphones,1,150,2023-12-19,"50 5th St, Los Angeles, CA 90001",Auriculares
34in Ultrawide Monitor,1,379.99,2023-12-29,"40 Madison St, Dallas, TX 75001",Monitores
iPhone,1,700,2023-12-27,"197 2nd St, Boston, MA 02215",Teléfonos
Wired Headphones,1,11.99,2023-12-21,"982 Cedar St, New York City, NY 10001",Auriculares
20in Monitor,1,109.99,2023-12-28,"584 9th St, Boston, MA 02215",Monitores
AAA Batteries (4-pack),1,2.99,2023-12-24,"218 7th St, Dallas, TX 75001",Pilas
USB-C Charging Cable,1,11.95,2023-12-21,"227 Cherry St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2023-12-17,"510 Sunset St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-12-19,"654 12th St, Portland, ME 04101",Pilas
AA Batteries (4-pack),1,3.84,2023-12-28,"736 Ridge St, Atlanta, GA 30301",Pilas
Bose SoundSport Headphones,1,99.99,2023-12-19,"92 2nd St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2023-12-22,"281 West St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-12-25,"955 13th St, San Francisco, CA 94016",Cargadores
34in Ultrawide Monitor,1,379.99,2023-12-30,"845 Forest St, Los Angeles, CA 90001",Monitores
Wired Headphones,1,11.99,2023-12-31,"78 Sunset St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2023-12-27,"898 Jefferson St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-12-24,"646 12th St, Atlanta, GA 30301",Pilas
USB-C Charging Cable,1,11.95,2023-12-30,"294 10th St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-12-29,"900 Madison St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-12-18,"316 River St, San Francisco, CA 94016",Cargadores
ThinkPad Laptop,1,999.99,2023-12-21,"254 Elm St, San Francisco, CA 94016",Portátiles
27in 4K Gaming Monitor,1,389.99,2023-12-21,"854 North St, Atlanta, GA 30301",Monitores
27in FHD Monitor,1,149.99,2023-12-24,"478 13th St, Portland, OR 97035",Monitores
USB-C Charging Cable,1,11.95,2023-12-29,"722 Spruce St, Seattle, WA 98101",Cargadores
20in Monitor,1,109.99,2023-12-21,"67 12th St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),2,3.84,2023-12-22,"345 Walnut St, Los Angeles, CA 90001",Pilas
27in FHD Monitor,1,149.99,2023-12-27,"773 7th St, Atlanta, GA 30301",Monitores
Apple Airpods Headphones,1,150,2023-12-26,"152 Spruce St, Los Angeles, CA 90001",Auriculares
AA Batteries (4-pack),1,3.84,2023-12-17,"282 Lincoln St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150,2023-12-23,"13 Pine St, New York City, NY 10001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-12-29,"413 Center St, Austin, TX 73301",Pilas
Lightning Charging Cable,1,14.95,2023-12-18,"965 Willow St, Atlanta, GA 30301",Cargadores
AA Batteries (4-pack),1,3.84,2023-12-26,"92 River St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),1,2.99,2023-12-26,"92 River St, New York City, NY 10001",Pilas
27in 4K Gaming Monitor,1,389.99,2023-12-17,"344 6th St, New York City, NY 10001",Monitores
Bose SoundSport Headphones,1,99.99,2023-12-28,"676 Hickory St, Portland, OR 97035",Auriculares
Wired Headphones,1,11.99,2023-12-29,"170 Hickory St, Seattle, WA 98101",Auriculares
Wired Headphones,1,11.99,2023-12-26,"774 Washington St, Atlanta, GA 30301",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-12-17,"760 Ridge St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),1,3.84,2023-12-26,"606 Lakeview St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2023-12-24,"679 Hickory St, Austin, TX 73301",Cargadores
AA Batteries (4-pack),1,3.84,2023-12-24,"799 Lakeview St, New York City, NY 10001",Pilas
Wired Headphones,1,11.99,2023-12-23,"441 12th St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),3,2.99,2023-12-20,"701 Sunset St, Dallas, TX 75001",Pilas
Wired Headphones,1,11.99,2023-12-22,"207 Sunset St, Austin, TX 73301",Auriculares
20in Monitor,1,109.99,2023-12-25,"970 Lincoln St, Portland, OR 97035",Monitores
Lightning Charging Cable,1,14.95,2023-12-18,"349 North St, Dallas, TX 75001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-12-20,"485 4th St, Boston, MA 02215",Pilas
Macbook Pro Laptop,1,1700,2023-12-24,"556 11th St, Austin, TX 73301",Portátiles
Bose SoundSport Headphones,1,99.99,2023-12-19,"950 1st St, Los Angeles, CA 90001",Auriculares
AAA Batteries (4-pack),2,2.99,2023-12-28,"283 South St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),1,3.84,2023-12-21,"720 Center St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2023-12-26,"646 Elm St, Boston, MA 02215",Cargadores
AA Batteries (4-pack),1,3.84,2023-12-19,"414 Adams St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2023-12-28,"340 1st St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2023-12-23,"597 Center St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2023-12-31,"570 Cherry St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-12-30,"716 Hickory St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-12-25,"141 West St, Boston, MA 02215",Auriculares
27in FHD Monitor,1,149.99,2023-12-26,"293 7th St, Boston, MA 02215",Monitores
AA Batteries (4-pack),3,3.84,2023-12-22,"782 5th St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2023-12-27,"2 6th St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2023-12-26,"269 2nd St, San Francisco, CA 94016",Cargadores
34in Ultrawide Monitor,1,379.99,2023-12-22,"351 9th St, San Francisco, CA 94016",Monitores
iPhone,1,700,2023-12-31,"857 Center St, Boston, MA 02215",Teléfonos
Lightning Charging Cable,1,14.95,2023-12-31,"857 Center St, Boston, MA 02215",Cargadores
iPhone,1,700,2023-12-18,"511 Main St, Los Angeles, CA 90001",Teléfonos
27in 4K Gaming Monitor,1,389.99,2023-12-28,"968 Meadow St, Boston, MA 02215",Monitores
Bose SoundSport Headphones,1,99.99,2023-12-31,"286 7th St, Austin, TX 73301",Auriculares
Apple Airpods Headphones,1,150,2023-12-25,"973 Pine St, Boston, MA 02215",Auriculares
AAA Batteries (4-pack),2,2.99,2023-12-30,"771 Cedar St, Austin, TX 73301",Pilas
USB-C Charging Cable,1,11.95,2023-12-21,"916 Cherry St, Boston, MA 02215",Cargadores
Apple Airpods Headphones,1,150,2023-12-18,"660 Willow St, Seattle, WA 98101",Auriculares
USB-C Charging Cable,1,11.95,2023-12-26,"620 Main St, San Francisco, CA 94016",Cargadores
Google Phone,1,600,2023-12-22,"616 10th St, Seattle, WA 98101",Teléfonos
27in 4K Gaming Monitor,1,389.99,2023-12-29,"311 Spruce St, Boston, MA 02215",Monitores
27in 4K Gaming Monitor,1,389.99,2023-12-19,"764 Jefferson St, Portland, OR 97035",Monitores
iPhone,1,700,2023-12-31,"689 Pine St, Seattle, WA 98101",Teléfonos
AAA Batteries (4-pack),1,2.99,2023-12-23,"369 Park St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),1,2.99,2023-12-31,"43 8th St, Portland, OR 97035",Pilas
Bose SoundSport Headphones,1,99.99,2023-12-30,"600 Willow St, Austin, TX 73301",Auriculares
Wired Headphones,1,11.99,2023-12-22,"526 1st St, Boston, MA 02215",Auriculares
20in Monitor,1,109.99,2023-12-27,"699 Walnut St, Los Angeles, CA 90001",Monitores
AA Batteries (4-pack),2,3.84,2023-12-28,"524 Jefferson St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),2,3.84,2023-12-19,"721 14th St, Atlanta, GA 30301",Pilas
Apple Airpods Headphones,1,150,2023-12-21,"937 Highland St, San Francisco, CA 94016",Auriculares
Vareebadd Phone,1,400,2023-12-20,"216 Maple St, Los Angeles, CA 90001",Teléfonos
27in FHD Monitor,1,149.99,2023-12-19,"920 2nd St, New York City, NY 10001",Monitores
Wired Headphones,1,11.99,2023-12-28,"887 Walnut St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-12-23,"170 8th St, Dallas, TX 75001",Auriculares
Wired Headphones,1,11.99,2023-12-27,"856 Madison St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2023-12-29,"830 11th St, Boston, MA 02215",Monitores
Lightning Charging Cable,1,14.95,2023-12-21,"776 Johnson St, Atlanta, GA 30301",Cargadores
USB-C Charging Cable,1,11.95,2023-12-31,"319 Lake St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),2,2.99,2023-12-18,"433 4th St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),2,2.99,2023-12-23,"441 Meadow St, Dallas, TX 75001",Pilas
27in FHD Monitor,1,149.99,2023-12-28,"779 Adams St, Atlanta, GA 30301",Monitores
Wired Headphones,2,11.99,2023-12-31,"796 6th St, New York City, NY 10001",Auriculares
Apple Airpods Headphones,1,150,2023-12-24,"349 Maple St, San Francisco, CA 94016",Auriculares
34in Ultrawide Monitor,1,379.99,2023-12-21,"538 8th St, Boston, MA 02215",Monitores
ThinkPad Laptop,1,999.99,2023-12-19,"788 7th St, Portland, OR 97035",Portátiles
Google Phone,1,600,2023-12-28,"803 Highland St, Portland, OR 97035",Teléfonos
AAA Batteries (4-pack),1,2.99,2023-12-21,"487 Willow St, Atlanta, GA 30301",Pilas
Apple Airpods Headphones,1,150,2023-12-25,"519 Hickory St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2023-12-25,"48 Adams St, Boston, MA 02215",Monitores
Apple Airpods Headphones,1,150,2023-12-29,"852 Wilson St, Boston, MA 02215",Auriculares
USB-C Charging Cable,1,11.95,2023-12-27,"370 Lakeview St, Atlanta, GA 30301",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-12-21,"243 Maple St, San Francisco, CA 94016",Monitores
Macbook Pro Laptop,1,1700,2023-12-24,"897 Jackson St, San Francisco, CA 94016",Portátiles
Lightning Charging Cable,1,14.95,2023-12-21,"181 Pine St, Seattle, WA 98101",Cargadores
Lightning Charging Cable,1,14.95,2023-12-28,"115 Johnson St, Portland, OR 97035",Cargadores
AAA Batteries (4-pack),1,2.99,2023-12-27,"284 Jefferson St, Los Angeles, CA 90001",Pilas
Macbook Pro Laptop,1,1700,2023-12-19,"679 Chestnut St, San Francisco, CA 94016",Portátiles
Wired Headphones,1,11.99,2023-12-18,"964 Hill St, Atlanta, GA 30301",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-12-21,"533 Hickory St, San Francisco, CA 94016",Monitores
34in Ultrawide Monitor,1,379.99,2023-12-27,"546 Meadow St, Boston, MA 02215",Monitores
Wired Headphones,1,11.99,2023-12-31,"693 10th St, San Francisco, CA 94016",Auriculares
iPhone,1,700,2023-12-20,"376 4th St, Atlanta, GA 30301",Teléfonos
AA Batteries (4-pack),2,3.84,2023-12-22,"613 Forest St, Los Angeles, CA 90001",Pilas
Wired Headphones,2,11.99,2023-12-30,"381 North St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2023-12-28,"111 Adams St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2023-12-17,"376 11th St, Los Angeles, CA 90001",Pilas
Flatscreen TV,1,300,2023-12-19,"942 Madison St, San Francisco, CA 94016",Televisores
Bose SoundSport Headphones,1,99.99,2023-12-26,"111 Elm St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-12-29,"235 West St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2023-12-31,"621 7th St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2023-12-21,"15 Jefferson St, New York City, NY 10001",Pilas
34in Ultrawide Monitor,1,379.99,2023-12-27,"814 Walnut St, Los Angeles, CA 90001",Monitores
34in Ultrawide Monitor,1,379.99,2023-12-23,"983 Jefferson St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2023-12-19,"457 Cedar St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),1,2.99,2023-12-18,"223 6th St, Austin, TX 73301",Pilas
AAA Batteries (4-pack),1,2.99,2023-12-22,"585 10th St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2023-12-25,"83 Adams St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-12-29,"602 2nd St, San Francisco, CA 94016",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-12-27,"927 Sunset St, Seattle, WA 98101",Monitores
Lightning Charging Cable,1,14.95,2023-12-23,"213 River St, New York City, NY 10001",Cargadores
27in FHD Monitor,1,149.99,2023-12-30,"909 5th St, New York City, NY 10001",Monitores
20in Monitor,1,109.99,2023-12-18,"219 Jefferson St, Portland, OR 97035",Monitores
AA Batteries (4-pack),1,3.84,2023-12-22,"298 Lincoln St, Boston, MA 02215",Pilas
Lightning Charging Cable,1,14.95,2023-12-22,"298 Lincoln St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2023-12-27,"867 Church St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2023-12-25,"787 Elm St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2023-12-25,"787 Elm St, San Francisco, CA 94016",Auriculares
Google Phone,1,600,2023-12-23,"388 9th St, Seattle, WA 98101",Teléfonos
AAA Batteries (4-pack),1,2.99,2023-12-21,"62 Highland St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,1,11.95,2023-12-22,"996 Elm St, Portland, OR 97035",Cargadores
Google Phone,1,600,2023-12-23,"171 Adams St, Los Angeles, CA 90001",Teléfonos
27in FHD Monitor,1,149.99,2023-12-17,"662 Highland St, New York City, NY 10001",Monitores
AAA Batteries (4-pack),2,2.99,2023-12-24,"926 5th St, Seattle, WA 98101",Pilas
Apple Airpods Headphones,1,150,2023-12-20,"205 Cherry St, New York City, NY 10001",Auriculares
Apple Airpods Headphones,1,150,2023-12-27,"205 Elm St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-12-24,"150 Ridge St, Austin, TX 73301",Cargadores
Lightning Charging Cable,1,14.95,2023-12-26,"150 Lake St, Austin, TX 73301",Cargadores
AAA Batteries (4-pack),1,2.99,2023-12-31,"46 12th St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2023-12-18,"251 River St, Portland, ME 04101",Cargadores
Wired Headphones,1,11.99,2023-12-24,"480 Hickory St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2023-12-25,"348 Willow St, New York City, NY 10001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-12-29,"638 1st St, New York City, NY 10001",Pilas
27in FHD Monitor,1,149.99,2023-12-28,"971 7th St, Dallas, TX 75001",Monitores
Lightning Charging Cable,1,14.95,2023-12-17,"856 Hill St, Atlanta, GA 30301",Cargadores
AA Batteries (4-pack),2,3.84,2023-12-25,"429 Madison St, Los Angeles, CA 90001",Pilas
iPhone,1,700,2023-12-26,"111 Hickory St, Seattle, WA 98101",Teléfonos
Bose SoundSport Headphones,1,99.99,2023-12-31,"977 Wilson St, New York City, NY 10001",Auriculares
Apple Airpods Headphones,1,150,2023-12-24,"542 Maple St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2023-12-27,"893 Cedar St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2023-12-25,"764 Hickory St, Boston, MA 02215",Auriculares
Bose SoundSport Headphones,1,99.99,2023-12-22,"864 Dogwood St, Austin, TX 73301",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-12-24,"468 Sunset St, New York City, NY 10001",Monitores
Apple Airpods Headphones,1,150,2023-12-29,"472 Walnut St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2023-12-27,"661 Chestnut St, Seattle, WA 98101",Auriculares
27in FHD Monitor,1,149.99,2023-12-30,"860 Forest St, Boston, MA 02215",Monitores
AA Batteries (4-pack),1,3.84,2023-12-27,"549 Park St, Dallas, TX 75001",Pilas
AA Batteries (4-pack),2,3.84,2023-12-23,"937 Hill St, Austin, TX 73301",Pilas
Bose SoundSport Headphones,1,99.99,2023-12-30,"659 14th St, Dallas, TX 75001",Auriculares
Apple Airpods Headphones,1,150,2023-12-20,"305 Madison St, Boston, MA 02215",Auriculares
Apple Airpods Headphones,1,150,2023-12-20,"840 Main St, San Francisco, CA 94016",Auriculares
Google Phone,1,600,2023-12-22,"746 Ridge St, Los Angeles, CA 90001",Teléfonos
USB-C Charging Cable,1,11.95,2023-12-29,"354 Elm St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2023-12-20,"6 4th St, San Francisco, CA 94016",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-12-22,"626 9th St, Portland, ME 04101",Monitores
AA Batteries (4-pack),1,3.84,2023-12-23,"462 1st St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),2,2.99,2023-12-20,"189 1st St, San Francisco, CA 94016",Pilas
27in FHD Monitor,1,149.99,2023-12-20,"414 Pine St, Portland, ME 04101",Monitores
iPhone,1,700,2023-12-20,"498 8th St, New York City, NY 10001",Teléfonos
Lightning Charging Cable,1,14.95,2023-12-25,"238 South St, Austin, TX 73301",Cargadores
AA Batteries (4-pack),1,3.84,2023-12-29,"456 Highland St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,2,14.95,2023-12-26,"807 8th St, Boston, MA 02215",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-12-30,"482 Center St, Los Angeles, CA 90001",Monitores
Flatscreen TV,1,300,2023-12-20,"891 Ridge St, Dallas, TX 75001",Televisores
AA Batteries (4-pack),1,3.84,2023-12-21,"444 8th St, Los Angeles, CA 90001",Pilas
iPhone,1,700,2023-12-17,"466 2nd St, Los Angeles, CA 90001",Teléfonos
AA Batteries (4-pack),2,3.84,2023-12-27,"993 4th St, Los Angeles, CA 90001",Pilas
27in FHD Monitor,1,149.99,2023-12-18,"611 Chestnut St, San Francisco, CA 94016",Monitores
ThinkPad Laptop,1,999.99,2023-12-21,"544 6th St, San Francisco, CA 94016",Portátiles
USB-C Charging Cable,1,11.95,2023-12-30,"128 Spruce St, Austin, TX 73301",Cargadores
USB-C Charging Cable,1,11.95,2023-12-25,"843 Washington St, New York City, NY 10001",Cargadores
34in Ultrawide Monitor,1,379.99,2023-12-23,"263 Adams St, Atlanta, GA 30301",Monitores
Lightning Charging Cable,1,14.95,2023-12-24,"449 13th St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2023-12-18,"618 Main St, Austin, TX 73301",Auriculares
Flatscreen TV,1,300,2023-12-20,"722 Forest St, New York City, NY 10001",Televisores
Wired Headphones,1,11.99,2023-12-25,"90 12th St, Boston, MA 02215",Auriculares
Lightning Charging Cable,1,14.95,2023-12-18,"308 8th St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2023-12-29,"399 14th St, Austin, TX 73301",Cargadores
AA Batteries (4-pack),2,3.84,2023-12-18,"699 Jackson St, Portland, OR 97035",Pilas
USB-C Charging Cable,3,11.95,2023-12-28,"690 Dogwood St, San Francisco, CA 94016",Cargadores
ThinkPad Laptop,1,999.99,2023-12-30,"566 Lincoln St, San Francisco, CA 94016",Portátiles
Bose SoundSport Headphones,1,99.99,2023-12-19,"714 11th St, Seattle, WA 98101",Auriculares
Apple Airpods Headphones,1,150,2023-12-23,"546 Willow St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),3,3.84,2023-12-25,"388 Wilson St, Austin, TX 73301",Pilas
Wired Headphones,1,11.99,2023-12-29,"896 West St, San Francisco, CA 94016",Auriculares
